V1,V2,V3,V4
217.7,-2.4108,8.7715,0.23155
224.34,-4.985,8.3493,-0.29965
245.99,-0.46309,9.8475,-1.2667
412.37,-1.2258,5.2166,8.0496
6.1998,-3.0237,9.3844,0.081722
22.0,-3.4868,6.851,0.57205
321.99,-2.0703,8.4991,-2.0294
111.08,0.081722,12.721,-0.19068
67.22,-4.5901,8.3084,-1.076
42.589,0.34051,12.149,1.0351
208.47,-1.7298,6.6331,-0.84446
381.0,-2.7513,11.305,-0.91256
95.85,-4.0589,10.61,0.34051
266.86,-0.14982,7.9679,0.27241
54.86,-3.2961,8.3901,-0.50395
269.76,-3.7592,9.4661,-0.38137
463.79,-1.2258,6.851,-0.95342
178.63,-7.4367,12.681,1.2667
146.93,-4.0589,12.177,-2.5334
12.671,-3.3642,12.762,1.8796
85.5,-7.9679,11.795,3.4051
237.0,1.6072,8.4719,-4.3721
247.92,-7.6274,10.379,-1.8387
111.4,-3.5277,8.3493,-3.5277
104.13,3.0237,10.229,-0.99429
569.23,-0.27241,7.5048,-0.29965
110.58,-0.95342,6.0474,7.8589
28.98,8.5808,4.2087,-3.6366
20.13,-2.6015,7.927,1.1441
140.91,1.9886,10.038,-2.5334
548.34,-0.95342,7.927,10.311
208.37,-8.54,10.924,0.84446
63.9,-5.2847,13.144,-0.10896
238.15,-1.6072,8.6898,3.7184
11.94,-2.9556,9.112,-1.076
61.2,-0.19068,9.2346,-0.040861
619.79,-5.4754,6.851,-4.2087
592.94,5.598,8.6217,1.4574
271.32,3.7592,8.3493,-0.91256
209.68,-6.8919,14.792,1.6481
5.1095,-2.0703,5.2847,0.61292
507.58,-4.7535,8.2812,1.3348
531.42,0.57205,9.0439,-0.42223
309.14,-3.0646,8.8941,-0.69464
146.41,-6.0474,6.4424,-0.61292
479.1,-10.311,13.253,0.19068
331.63,-3.4051,8.8124,-0.8036
143.59,0.34051,11.795,-2.1112
166.46,-0.95342,4.5628,8.54
28.819,0.27241,9.5342,0.0
246.49,0.27241,6.8919,0.040861
154.63,0.69464,13.062,-0.14982
74.629,4.0589,8.0496,-2.7513
98.54,-4.0589,8.431,0.14982
101.9,-1.0351,8.1177,-0.53119
60.867,-2.2201,11.877,-1.1169
78.957,-1.7298,8.9622,0.61292
38.28,-0.61292,11.795,-0.84446
70.22,-4.7944,7.464,0.0
324.79,-4.4811,7.6955,-2.9148
13.129,0.92618,7.4367,2.4925
449.18,-5.8567,10.079,1.1441
242.22,-1.7979,9.2346,1.185
48.869,0.57205,14.519,-0.65378
64.95,0.61292,12.027,-1.076
87.61,-3.337,7.0553,0.31327
18.07,3.4868,8.7306,-0.88532
260.98,-0.61292,6.8919,-1.2258
28.298,1.2258,7.2052,5.7478
197.85,-2.4108,11.645,-0.081722
570.87,-0.76274,8.0088,-2.4517
158.71,0.53119,9.9973,0.69464
20.65,-1.185,9.6977,0.19068
132.73,-4.7126,10.924,-4.3994
64.51,4.1406,11.754,-0.040861
177.0,-6.4016,13.675,-0.10896
36.33,0.23155,9.003,1.0351
118.08,-1.8387,12.027,-1.9886
139.2,-0.95342,10.42,-0.29965
618.89,-0.38137,3.9499,8.7306
402.78,1.2258,9.6977,-2.0703
49.44,-4.2904,8.4719,0.92618
25.62,-0.76274,7.6683,-0.10896
240.04,-0.19068,9.2755,0.53119
22.3,-1.8387,10.038,10.038
267.97,-0.69464,9.1529,0.88532
25.39,2.9556,7.355,-1.3348
376.69,-0.14982,0.081722,10.883
105.64,-3.3642,7.9679,-2.1384
17.14,-4.9442,8.0496,0.040861
14.12,-1.0351,9.1937,2.4517
224.93,-1.5663,7.4367,-4.2495
79.85,-4.6718,7.464,-0.42223
337.69,-2.6423,13.566,-2.9556
596.05,6.2381,9.003,0.53119
132.56,-4.0589,8.6898,0.23155
269.18,-1.2667,9.0848,2.7241
381.42,-0.10896,10.501,-2.0294
65.11,6.4016,8.1177,-2.261
557.92,1.1441,14.247,-1.1169
108.9,-0.84446,9.5342,-0.53119
83.303,-6.7829,13.484,0.65378
197.2,-2.1384,8.8124,3.5958
533.28,-1.5663,6.6331,-0.57205
127.07,-3.4459,10.992,-3.2553
133.98,-1.4165,8.1586,-3.8273
6.6773,-8.8941,1.7979,-1.4165
175.5,1.6072,2.9556,2.9556
67.979,0.14982,11.836,2.8739
49.76,-0.38137,12.177,-0.27241
67.6,-0.57205,10.842,-0.50395
74.33,-4.9033,7.7772,0.84446
545.1,-0.88532,10.801,-0.8036
31.879,0.57205,6.279,0.65378
64.79,0.50395,9.4661,1.1441
356.95,-0.27241,11.182,-0.14982
435.35,-0.76274,9.6568,-0.34051
125.31,-0.42223,9.5751,-1.185
69.86,2.4517,12.149,-1.3076
87.202,-1.7979,6.3607,3.2961
12.71,-0.72188,9.4661,-0.34051
57.99,-2.1793,8.54,-1.1441
229.87,0.61292,8.2812,2.5334
113.99,-1.5255,5.6661,3.0646
146.64,-8.4991,4.6718,-0.42223
111.66,0.27241,6.851,1.9886
629.68,0.57205,9.507,0.8036
242.09,-2.9829,8.9622,-0.19068
106.87,-2.1384,9.4253,-0.95342
327.6,-0.91256,9.3844,1.2258
114.6,-1.6481,11.264,2.0703
334.98,-7.1234,10.842,-0.34051
298.84,-1.4165,8.7715,3.1463
280.28,-1.9205,7.6274,-0.8036
404.18,-5.6661,7.2052,1.4165
405.57,-0.14982,12.258,0.040861
277.47,-1.4982,6.1292,5.8567
91.36,-2.833,9.7249,-1.1441
87.38,0.27241,11.346,0.0
584.93,-0.8036,5.7886,-1.2258
123.07,-1.3076,4.8625,8.3901
453.53,-3.1463,8.9213,-0.76274
428.65,-0.38137,7.6274,-0.57205
204.61,-0.19068,11.918,-3.0237
141.88,-1.4165,8.431,8.431
382.43,-4.5901,9.8475,-3.0646
109.68,3.4459,2.5606,13.566
162.99,-1.2667,10.501,0.57205
66.75,-5.203,9.1529,-3.7592
84.45,-4.1814,9.616,-1.0351
549.29,2.261,6.1292,6.5514
115.12,-0.19068,7.3141,1.3348
426.79,-3.337,8.431,3.5685
198.56,-4.8216,5.3256,0.72188
581.61,2.5334,6.6331,-2.3427
630.82,0.8036,10.529,-0.040861
641.63,2.1112,11.795,-0.29965
247.51,0.040861,9.1529,-1.185
564.8,1.076,7.6683,-0.91256
114.75,0.8036,7.8862,-0.10896
2.2903,-7.2052,12.258,1.0351
596.72,-2.1112,9.5342,-1.757
478.69,-0.50395,8.431,-0.91256
171.28,-2.0703,8.431,-1.076
651.77,1.1441,9.4661,0.10896
101.88,-0.88532,9.4661,-0.84446
119.09,-3.7592,7.6955,-1.757
161.12,-2.4517,9.8884,-4.6718
15.907,0.10896,9.7249,-1.6072
118.49,-6.7012,12.83,-4.1406
21.39,-4.0997,9.5751,-3.8273
236.86,-1.6072,8.8532,3.7184
199.65,-1.5663,7.8589,0.31327
472.78,-4.1406,6.8919,0.14982
34.07,0.46309,9.8475,1.5663
94.7,-4.2087,8.0088,-0.23155
59.97,-3.0646,8.54,-1.8387
38.95,-7.6274,10.079,1.4165
188.99,-0.57205,6.17,7.5865
257.51,-5.203,13.253,0.50395
0.80863,-0.8036,6.2109,9.1529
30.81,-3.4459,7.464,0.42223
325.61,-1.9886,7.7364,1.8796
68.68,-1.1169,7.3958,-0.38137
101.49,5.7886,11.305,-2.3699
222.38,-6.0202,9.0848,2.8739
120.66,-11.032,14.56,-0.88532
15.93,1.0351,5.4073,0.65378
67.4,-6.1292,11.114,0.040861
128.33,-1.9886,7.6955,6.0474
98.25,-0.57205,6.7829,6.8238
178.06,0.19068,11.346,0.99429
422.83,-1.9205,12.108,-0.34051
73.859,3.9499,8.0769,-1.4574
249.29,-2.3018,10.12,2.9556
309.4,-7.0145,5.6661,5.4754
336.32,-2.9556,9.2346,-0.69464
103.92,-0.46309,8.7715,2.1793
360.75,-1.6481,10.46,0.46309
146.7,-1.4165,5.7478,0.53119
125.4,-4.3994,6.0202,1.1441
27.47,-2.8739,7.7364,0.76274
409.02,-1.2667,5.6661,7.5865
35.49,-0.91256,5.6252,7.7772
236.13,-4.3721,2.6832,3.7592
70.25,-4.522,10.569,-2.7922
9.1502,0.19068,6.7012,0.46309
184.93,-0.95342,5.3664,7.9679
318.94,-1.1441,10.76,3.0646
12.65,0.69464,8.6898,-0.19068
277.14,2.6423,10.569,0.57205
48.92,-0.91256,10.188,-0.76274
231.35,-1.4982,8.6898,3.7865
42.95,3.4051,11.564,0.31327
131.95,-0.8036,11.564,-1.5663
37.739,0.040861,8.4719,-0.91256
70.25,-2.2201,7.7772,1.9886
4.7703,-1.9886,8.431,-5.1349
57.94,5.0531,8.4719,-0.29965
249.22,-3.2961,13.253,-1.9205
259.63,-0.8036,9.6568,-2.8739
37.27,-2.9148,10.951,5.8567
235.53,-5.5571,9.4661,-1.5255
56.959,1.2258,7.6683,0.53119
518.42,-2.2201,12.721,-1.9886
19.81,0.69464,10.76,1.6481
132.93,-1.9477,8.2812,-0.23155
83.453,-3.9499,12.258,-2.1793
4.0402,0.42223,9.2755,0.69464
252.92,-2.7241,9.5342,0.42223
601.84,-1.4165,11.032,-0.50395
268.17,-2.1112,11.182,-0.99429
24.88,1.4165,11.795,-3.2144
168.45,-3.5277,7.6274,7.6274
50.142,-0.53119,9.0848,2.9829
155.25,-2.1793,8.54,-1.5255
34.4,-4.8625,10.42,1.3757
171.01,-1.1169,4.6718,8.4991
68.1,-2.4925,9.3844,-0.34051
285.75,-6.2381,12.449,-1.8387
214.19,-1.2667,9.0848,4.2495
6.5302,0.38137,10.801,-0.61292
278.44,2.8739,10.992,-2.6832
18.81,-1.3348,10.61,-0.040861
207.07,-2.1384,9.8884,1.2258
178.18,-0.61292,9.5342,-1.5255
70.25,-7.6955,12.531,0.38137
299.71,-1.5255,8.9622,2.833
5.3592,4.4402,6.279,5.2438
197.16,-0.57205,11.141,1.4574
35.68,-5.8567,13.757,-3.5685
510.67,-1.8796,7.6274,-3.5277
68.332,-0.61292,7.7772,3.1054
37.54,-1.9886,8.9622,-0.50395
34.19,-1.0351,4.4402,0.50395
486.35,-1.2667,6.3198,-0.95342
267.22,-0.42223,11.073,-2.5334
471.47,0.27241,12.299,-0.65378
122.63,-0.53119,9.5751,-0.95342
72.92,0.040861,9.2346,0.38137
203.61,0.99429,10.951,-5.4754
45.32,-7.1234,11.795,0.34051
62.531,1.0351,6.5514,-0.50395
176.34,-6.7012,10.692,-1.4574
324.56,-0.57205,8.1177,4.3994
124.08,-8.3084,4.522,-1.4982
56.5,3.8682,9.3436,-2.1384
81.03,0.69464,6.3607,-1.3348
308.56,-1.2667,10.379,-3.909
582.78,0.23155,4.8216,-0.14982
554.46,-0.46309,9.507,-0.91256
60.18,-0.8036,8.1586,-0.91256
151.9,-0.46309,11.564,-2.0703
657.04,0.46309,9.507,0.34051
411.65,-1.5663,4.8625,8.3084
23.097,-3.5277,13.443,0.76274
60.54,-2.5606,6.6604,0.040861
203.17,-4.985,12.912,-3.1735
490.41,2.833,12.83,-0.84446
94.08,-0.081722,9.7249,-0.88532
304.61,-8.4719,11.346,1.5663
561.67,-1.4982,13.103,-0.29965
365.23,0.53119,9.6568,-1.9886
188.74,-1.6072,3.4868,1.0351
150.04,-6.4697,7.3141,-1.185
49.951,-1.9886,9.003,-1.2258
145.31,-5.0531,9.8066,9.8066
321.77,-2.1384,7.0553,2.152
414.35,-0.14982,5.598,7.6683
70.85,-9.0439,9.7658,-0.23155
112.51,-0.50395,12.027,2.152
665.82,0.53119,11.346,-0.040861
72.91,-0.88532,6.6331,-1.9205
8.1896,0.34051,12.34,-1.185
144.67,-2.6015,7.2052,-0.14982
509.55,0.040861,5.4073,8.0769
60.03,-2.9148,6.851,-1.4165
23.55,-3.4459,12.367,-1.2258
80.787,-2.7922,7.5865,-0.040861
372.09,-2.6015,7.0826,-2.8739
254.92,-1.076,11.795,-0.19068
7.3503,-5.4754,6.3607,-1.9205
86.1,-0.14982,9.4253,-1.6072
5.9298,-1.4982,9.616,0.34051
397.44,-1.1441,0.081722,9.6568
390.83,-2.261,5.2847,-1.4165
61.72,-3.337,8.1177,-1.2667
178.94,0.27241,8.1995,0.76274
47.612,-0.95342,9.4661,4.3721
173.0,1.3348,9.2755,-5.0531
67.25,7.1234,10.569,-1.2258
114.24,-0.99429,5.5571,7.927
146.91,-7.8862,11.455,0.081722
97.22,-2.9556,8.0496,-0.61292
266.75,-5.094,9.8884,-1.757
312.99,-8.6217,12.258,5.3664
122.32,-2.9829,8.2812,1.3076
55.371,-6.9736,13.797,1.5663
142.13,-6.7829,13.906,4.522
13.249,-0.14982,9.1529,-1.757
136.76,-7.7772,2.833,0.38137
97.49,0.42223,7.7772,-0.38137
302.63,-0.69464,5.5571,8.431
588.41,1.4982,9.507,-3.1735
635.45,-4.2904,6.3607,-0.91256
109.9,-2.9556,6.6604,0.23155
8.6103,-2.6015,9.2346,0.72188
652.55,-0.84446,7.6955,10.76
82.57,-0.27241,7.1234,1.5663
211.28,-0.38137,10.27,3.6775
363.73,-1.9477,7.246,-5.598
104.46,3.4868,8.8124,-0.53119
24.96,-3.7184,5.8295,1.8796
79.97,0.10896,12.108,-4.4811
144.83,-1.5663,13.021,2.833
120.36,0.46309,6.8919,0.38137
252.95,-2.4108,9.8475,0.72188
23.589,-0.42223,11.496,1.5663
114.97,-4.4402,10.147,-1.0351
477.94,-2.1793,9.3844,-0.8036
515.56,-1.9205,11.346,-1.076
20.76,-7.5048,14.519,0.46309
242.43,-3.2144,9.1937,0.31327
65.71,1.9205,7.5865,-1.5255
478.12,-0.65378,8.4991,0.84446
633.26,-0.91256,16.358,0.65378
260.77,-2.4925,8.7306,-3.7592
442.49,0.88532,14.41,-1.8387
14.37,-0.10896,7.5865,0.8036
165.19,3.1054,12.449,-2.5606
643.32,1.3076,9.5751,-0.42223
2.8,-2.833,7.6955,9.4661
75.11,-8.1995,10.61,0.42223
57.37,-6.5922,11.959,3.0237
203.15,0.14982,8.54,0.081722
103.95,-4.018,8.8532,-1.076
61.88,-2.8739,8.2812,-0.42223
109.48,-9.3027,10.801,2.7649
333.82,0.23155,8.1177,-4.985
195.48,-6.3198,10.924,-0.91256
273.31,-8.6625,12.408,-2.8739
205.45,-2.1793,8.0769,-3.5958
86.319,0.46309,7.1234,0.57205
93.2,3.0237,13.184,1.076
38.219,-0.65378,5.5571,0.46309
258.55,1.3076,8.6625,-4.018
408.87,-0.69464,5.9385,7.3958
417.76,-1.9205,10.61,-2.5606
8.7002,0.23155,8.3901,-1.757
54.879,1.3076,12.912,-1.8387
171.1,-0.19068,7.5865,-0.50395
18.079,0.23155,12.449,8.4719
203.6,-0.76274,5.7886,-0.46309
12.759,-0.27241,10.501,0.0
40.26,1.4982,10.651,-1.6481
253.57,-2.1793,6.0883,6.0202
186.93,0.23155,11.114,-0.53119
317.92,0.8036,9.3436,0.14982
459.95,0.61292,12.258,-0.8036
177.12,-3.8682,9.1529,-6.2109
166.52,-1.3757,8.6625,3.9908
42.28,2.8739,6.4016,1.4982
418.65,-1.6889,10.569,-1.5255
85.255,-0.69464,12.49,-0.50395
76.181,-3.2961,5.8567,0.081722
137.1,-4.2495,8.7715,0.61292
190.61,-8.6898,5.598,0.46309
51.48,-3.1463,6.8919,-0.46309
162.41,-1.6072,8.3901,2.4925
310.0,-2.8739,9.0439,-0.88532
37.51,-0.42223,12.64,-0.69464
15.8,-0.53119,9.6568,-1.5663
298.48,-1.8796,8.4991,3.909
336.73,-1.5663,9.0848,2.9829
140.77,-0.88532,10.651,0.88532
8.3703,3.2961,11.305,1.2667
22.16,-5.5162,11.373,1.6889
6.7303,-0.14982,7.6955,-0.65378
0.6001,-0.50395,7.9679,6.0883
467.84,-4.2087,8.3901,-1.2258
251.29,-0.61292,5.6661,-0.61292
426.49,-3.1735,8.3901,3.5685
364.63,-6.6604,16.59,-2.4108
47.48,0.88532,8.6217,0.10896
34.39,-4.6718,5.094,-1.4165
638.74,-7.5048,12.108,-1.185
54.8,-6.0474,13.443,1.3757
111.14,-1.4982,6.5105,2.6423
81.807,-2.7513,8.0769,0.0
78.409,1.5391,7.4367,-1.6481
271.83,0.34051,9.507,-2.9829
281.97,0.081722,9.2755,-3.8273
144.08,-2.833,8.4719,-1.6072
88.297,-1.9886,9.8884,0.88532
387.02,0.57205,0.88532,10.61
19.01,-0.040861,7.8181,3.2553
151.03,-8.2676,5.6661,-0.65378
7.7701,2.1793,9.9156,-0.84446
282.97,-5.0123,10.61,-0.38137
528.01,1.7298,11.795,-1.4165
164.59,0.69464,4.4811,7.9679
370.61,-0.23155,5.6252,8.1177
375.1,2.3699,0.92618,7.5865
57.167,1.1441,11.959,0.040861
573.74,-1.7979,6.6331,-2.6832
27.18,-3.7592,8.9213,0.88532
255.22,-5.8976,16.208,-0.84446
119.51,-1.7979,8.2403,-1.1169
12.999,0.57205,9.3844,1.3348
88.47,-1.7979,12.599,1.6481
79.467,-3.2553,10.76,-0.14982
364.75,-0.29965,7.1234,-5.3256
189.02,-3.9499,14.329,-1.4574
275.85,-1.6481,10.229,-1.6072
528.87,-1.3348,6.17,-1.4574
52.198,-0.081722,11.305,0.46309
100.67,-3.2961,9.003,0.76274
427.5,-0.91256,8.7715,0.8036
130.96,-2.7922,4.985,2.0703
215.58,-1.5663,10.229,-0.50395
63.18,-0.50395,11.264,0.23155
70.4,0.34051,8.8124,1.9205
194.02,0.040861,6.0474,7.246
56.5,-0.65378,9.9973,1.076
220.65,-8.6898,11.073,1.0351
478.62,-0.29965,9.9565,-1.185
627.86,0.8036,9.507,0.92618
74.9,-3.2961,6.2109,-0.99429
105.95,-1.9477,9.4253,0.95342
187.25,-1.8387,9.1529,2.7649
312.48,-2.9148,6.7829,-0.29965
0.65866,-0.88532,7.1234,6.4697
257.98,0.65378,9.507,-2.4925
98.36,0.88532,8.3901,-2.4925
458.76,-1.6481,9.3844,-0.14982
492.17,-4.4402,8.3084,-0.8036
21.01,-0.76274,9.3027,-0.50395
0.14984,-1.185,9.507,8.8941
37.49,-0.95342,10.801,-5.0531
335.61,-8.0496,11.032,0.081722
91.829,0.8036,12.49,-3.2553
60.52,5.2847,12.64,-2.3018
82.929,0.38137,14.601,-1.3076
240.42,-11.455,12.108,-6.3198
130.63,-11.877,12.681,-1.5663
104.72,-1.9886,8.2403,-0.46309
388.12,-0.53119,7.8589,-3.2553
452.51,-3.2553,8.8532,-0.69464
336.6,-3.8273,4.985,-1.5663
8.2698,-1.4165,9.9156,0.72188
91.859,1.4982,10.883,0.46309
479.25,-2.1793,9.003,-0.19068
228.74,-1.4982,8.8532,3.337
318.27,-1.757,4.522,-1.2667
97.3,0.23155,9.6568,-2.5334
76.15,-2.5334,6.8238,-0.19068
16.58,-2.7241,9.2755,0.0
32.479,-1.076,7.6955,-0.46309
42.257,1.6889,9.6568,-1.1169
93.297,-0.040861,4.985,0.92618
202.01,-10.188,15.05,-2.0294
136.2,-3.9771,8.6898,0.38137
115.61,-1.6481,6.279,1.4982
384.13,0.0,1.3076,9.8884
28.65,-4.3994,9.2755,0.50395
301.23,-4.1814,13.947,-1.8387
320.51,-2.7241,10.379,3.1463
99.46,-7.7364,13.906,0.42223
110.01,-5.094,8.2403,-0.46309
370.83,-0.88532,6.0883,7.6274
374.27,0.27241,7.0826,-0.27241
91.001,0.72188,8.1586,3.2144
184.12,0.69464,4.2495,10.038
66.617,-2.2201,6.7421,0.19068
19.036,1.076,4.0997,9.003
7.8988,0.50395,8.1995,-0.34051
122.4,-1.5255,6.5514,-0.88532
3.6192,0.42223,4.4402,4.0589
88.059,0.0,9.5342,0.50395
16.219,-0.53119,11.727,-2.3018
106.92,-5.1349,8.2812,-0.23155
449.14,1.0351,9.8884,-1.185
35.73,0.61292,10.147,-0.10896
445.63,-3.8682,8.6898,0.0
71.15,3.5277,9.3027,-0.91256
21.85,3.7865,6.2109,-1.5663
30.965,-0.19068,6.279,7.0826
81.33,-0.46309,7.8181,1.3348
454.09,-0.10896,9.1937,0.34051
22.93,2.7649,13.716,-0.76274
264.68,-1.7979,8.7306,3.5685
41.78,-0.14982,3.6775,9.0848
262.6,-0.040861,9.2346,-0.040861
100.43,-1.2667,7.5048,1.4574
288.6,-0.29965,8.431,0.10896
16.48,-4.0589,6.5514,1.7979
73.022,-1.7979,10.42,2.1793
90.5,-1.076,12.681,0.19068
48.509,-3.337,11.305,-1.7298
120.97,-4.7126,11.373,-3.7592
49.19,0.23155,9.6977,-0.040861
133.89,0.50395,10.188,-2.833
118.07,0.0,7.6274,0.8036
131.44,0.92618,10.379,1.3076
276.84,-5.3664,9.4661,-1.076
476.6,0.42223,15.023,-0.69464
357.52,-4.8216,13.825,-0.88532
274.3,-7.3958,8.8124,-5.6252
573.05,-0.50395,9.4661,-0.61292
41.599,1.4165,11.564,-1.8387
138.67,0.72188,6.8919,1.5663
262.58,-1.7298,8.7715,3.8273
67.35,-2.0703,11.032,-1.6481
114.58,-0.42223,8.0769,0.27241
30.34,0.46309,9.0439,-0.19068
572.69,-1.4165,10.801,-1.1169
122.22,1.9205,7.464,-4.985
3.8302,1.2667,7.7772,-7.246
24.75,-2.261,11.032,1.5663
215.04,-0.88532,5.2847,6.7012
44.33,-6.3607,11.686,1.4574
53.1,-2.261,5.2438,0.50395
148.42,-2.6832,9.507,-2.6015
87.1,-3.1735,4.7944,1.2258
16.09,-2.6423,9.3844,-0.081722
111.03,-1.1169,5.4754,1.9205
56.469,0.42223,8.3493,-0.69464
216.11,-1.8387,8.5808,3.2553
230.52,0.65378,9.2346,-0.57205
457.29,-9.4661,12.531,-2.1793
355.99,-1.6889,8.3901,-3.4051
642.64,-2.0294,8.2403,-5.2847
74.691,-2.5606,4.7126,1.1169
155.65,-0.88532,9.8066,-0.50395
39.2,-5.7886,9.2346,2.7922
79.26,0.19068,9.6568,1.6072
435.84,-2.7922,12.912,0.53119
147.67,-1.3757,4.4402,8.9213
288.86,-1.6481,8.8532,2.833
79.11,-0.42223,7.6683,1.2258
178.77,-1.4982,7.8589,7.8589
77.28,4.3994,13.797,-0.27241
351.02,-1.3076,11.032,-1.9477
1.7603,3.7184,7.2052,7.2052
90.7,-1.757,8.8941,0.040861
45.839,-1.4982,5.8976,1.2258
309.47,-3.0237,8.8532,-0.72188
106.66,0.23155,10.992,-2.2201
58.52,0.34051,9.5342,0.88532
667.42,-0.14982,12.449,1.8387
591.23,2.4108,14.41,-2.1384
207.63,-3.1054,5.8567,-0.23155
126.0,6.17,7.0826,6.3607
1.5001,-0.84446,4.5628,7.464
31.31,-1.3348,6.851,0.0
22.45,0.57205,5.7069,8.431
154.35,-5.7886,10.733,10.733
144.42,-3.2144,8.8124,-1.7979
191.43,-2.1112,8.9213,-1.1169
517.46,-0.14982,12.681,-0.29965
149.35,-11.141,13.334,0.69464
308.07,-1.6072,11.795,4.8216
91.53,1.2667,12.449,0.76274
96.87,-2.2201,7.0826,-0.65378
273.35,-0.53119,9.3844,1.7979
17.809,4.018,8.5808,-1.7298
41.73,-1.2258,9.6568,-0.76274
118.45,-1.6481,6.7421,-1.2258
3.6291,2.8739,5.8976,6.3607
25.09,-7.5048,12.599,6.279
510.73,1.4574,11.564,-1.9886
475.51,-1.4982,5.094,0.53119
337.17,-3.3642,6.1292,-1.0351
218.68,-0.99429,13.293,-0.46309
12.691,-10.501,-1.2258,5.6661
122.61,-2.3018,10.42,-1.3076
360.98,-3.8273,5.598,-0.99429
221.08,-1.076,12.49,0.040861
202.4,-0.34051,10.692,-2.0703
586.28,-1.3348,7.8862,-3.8273
11.06,0.10896,10.842,0.10896
139.22,-2.5606,5.4073,-4.522
7.7094,-0.29965,9.2755,0.19068
212.51,-0.42223,8.4991,3.909
168.0,-1.3348,8.7715,3.9499
475.63,-4.1814,9.0439,-0.72188
160.37,-1.0351,9.507,1.3757
19.46,-0.61292,9.3436,-0.76274
95.49,-1.1441,12.258,2.5606
92.4,-1.4982,7.927,2.4925
26.999,0.42223,9.1937,0.19068
550.79,-3.1463,6.5514,5.0531
39.05,-3.6775,4.0589,-0.19068
128.51,-7.5048,8.1177,-0.14982
127.73,-4.3721,7.2733,-3.8273
78.63,-2.6015,10.311,0.72188
430.72,-1.5663,9.8066,-2.9829
220.85,-0.14982,9.9565,-1.076
525.38,-1.8387,9.8066,-0.10896
124.28,-5.5571,12.299,-0.57205
602.41,0.38137,4.0589,6.0474
300.14,-4.9033,8.4991,-0.95342
38.14,4.0589,9.3844,-1.7979
51.64,-2.6832,11.496,-0.34051
323.93,-0.76274,5.7886,1.4574
464.05,-3.8682,8.2403,-2.1793
390.89,1.9205,7.9679,-3.9771
87.159,-0.61292,8.3084,-3.5685
168.19,0.23155,7.8862,-0.84446
608.41,-5.6252,8.6625,0.88532
22.92,-2.5334,7.6274,1.8387
31.52,-0.081722,13.334,1.0351
103.45,-1.8387,5.5571,0.34051
80.919,0.46309,9.3027,-0.27241
146.2,-6.17,12.98,3.6775
121.86,-6.2381,12.299,-1.2667
3.8999,-5.7478,9.5751,0.84446
591.38,4.018,7.927,-2.6423
93.0,-1.185,5.5162,8.0496
6.9294,-2.3699,6.4697,0.31327
539.12,-6.2381,11.373,-0.10896
96.33,-4.2495,9.003,-1.3757
131.93,-4.2087,6.0202,0.99429
168.48,-4.5901,9.1529,0.42223
94.459,-0.50395,12.599,2.9829
185.83,-1.3076,1.6072,-1.7979
106.1,-7.8181,2.9556,-1.4982
42.74,-1.1169,13.253,2.5606
27.13,-1.6481,10.229,1.9205
117.48,-0.84446,9.4661,-1.4982
441.57,-0.38137,8.9213,0.61292
18.67,-1.757,8.9213,1.9886
9.5797,-0.27241,11.141,0.27241
115.96,-5.203,8.1586,-3.6366
93.512,0.0,7.8589,3.6366
313.31,-2.0703,7.1643,2.7922
55.299,-0.57205,7.8589,-1.9205
314.32,-1.4574,7.5865,3.4051
52.967,-0.61292,11.414,1.0351
151.54,-0.46309,5.1349,6.3198
56.989,1.1441,3.8682,-1.1169
75.85,-6.0883,12.721,-0.65378
130.46,-4.1406,11.959,-2.0294
84.28,-6.8238,11.959,5.9385
217.22,-1.9886,8.6217,3.4868
420.38,-3.0237,9.112,3.2144
185.27,-1.5663,8.431,3.4051
361.03,-0.8036,7.0826,0.69464
281.91,-2.7241,11.605,-2.5334
74.042,-0.88532,10.924,5.598
120.82,-0.61292,9.5751,-0.99429
208.76,-2.9556,9.0439,-0.53119
15.2,-4.0997,10.311,-0.23155
303.18,-0.61292,10.379,-3.5277
259.36,-1.3076,4.7126,-0.88532
242.97,1.6481,10.801,0.50395
47.08,-4.3721,10.12,-2.6015
54.89,-0.34051,9.6568,1.3076
1.4991,0.42223,5.3664,7.8862
509.43,0.27241,5.094,8.0088
216.25,-3.6366,8.6217,-0.72188
55.092,1.7298,3.6775,0.76274
306.33,-1.8387,12.027,-2.3018
277.26,-0.95342,9.7249,-2.6832
57.09,-0.69464,8.1586,0.040861
385.82,-1.9886,1.2258,7.7772
172.19,-0.72188,12.49,-0.38137
507.51,4.3313,7.3141,5.3256
377.9,-1.9886,12.027,-3.5277
108.16,-2.833,4.7126,0.42223
31.969,-0.57205,7.3958,-0.081722
329.59,-5.4345,8.6898,-4.5901
119.18,-3.337,9.3027,-0.91256
35.67,-0.91256,5.3664,8.1995
293.1,-0.50395,13.988,0.38137
49.469,1.2258,11.114,2.2201
152.3,-1.757,6.8919,6.8919
197.71,-1.185,9.112,0.081722
37.69,-4.1814,9.9565,-0.84446
102.49,-4.6718,4.1406,-4.5628
156.15,0.19068,8.8941,3.2553
470.9,-0.69464,8.1586,-0.27241
34.029,2.1112,14.71,2.833
40.56,2.0294,5.6661,9.7658
21.04,-0.76274,9.5342,-0.57205
98.799,-1.4165,9.6568,-0.46309
186.57,-0.69464,5.9385,7.4367
367.39,-0.040861,10.12,-1.3348
114.89,-4.6309,7.7364,-3.1054
