carat,depth,table,x,y,z,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.26,63.3,58.0,4.04,4.08,2.57,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.01,62.8,60.0,6.36,6.42,4.01,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.49,60.1,56.0,5.13,5.15,3.09,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.57,60.4,57.0,5.4,5.35,3.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.91,62.7,59.0,6.16,6.22,3.88,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,62.1,55.0,5.22,5.06,3.19,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.21,62.9,57.0,6.78,6.74,4.25,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.72,59.5,57.0,5.91,5.86,3.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.1,61.3,58.0,6.64,6.71,4.09,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0.51,63.1,57.0,5.1,5.08,3.21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.72,61.9,56.0,7.7,7.75,4.78,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.3,61.8,56.0,6.98,7.04,4.33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.88,62.4,55.0,6.12,6.16,3.83,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.0,62.1,58.0,6.45,6.34,3.97,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.66,63.2,56.0,7.61,7.49,4.77,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.31,62.8,57.0,4.33,4.3,2.71,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.24,61.4,58.0,6.85,6.9,4.22,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.3,62.2,60.0,8.43,8.39,5.23,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.64,62.1,53.0,5.51,5.54,3.43,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.07,59.6,58.0,6.66,6.7,3.98,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.42,61.6,56.0,4.83,4.85,2.98,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,61.5,57.0,4.32,4.36,2.67,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.0,59.9,61.0,6.42,6.5,3.87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.28,61.7,60.0,7.05,6.95,4.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.72,63.5,55.0,5.7,5.74,3.63,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.04,61.2,58.0,6.5,6.53,3.99,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.17,62.2,53.0,6.78,6.81,4.23,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.31,61.2,56.0,4.35,4.37,2.67,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.5,61.2,60.0,5.08,5.12,3.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.01,62.6,59.0,6.24,6.35,3.94,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.39,58.8,59.0,4.8,4.83,2.83,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.22,62.6,58.0,6.8,6.78,4.25,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.85,59.2,64.0,6.17,6.13,3.64,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1.23,61.9,58.0,6.77,6.79,4.2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0.32,60.5,57.0,4.44,4.42,2.68,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.56,61.0,55.0,5.33,5.35,3.26,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.23,61.4,62.0,3.9,3.95,2.41,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1.52,62.9,53.0,7.36,7.31,4.61,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.05,62.7,54.0,6.51,6.48,4.07,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.72,61.7,55.0,5.71,5.76,3.54,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.5,61.7,59.0,5.02,5.09,3.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.43,62.2,58.0,4.83,4.78,2.99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.84,60.6,57.0,6.15,6.06,3.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.01,63.4,57.0,6.32,6.39,4.03,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2.0,61.8,57.0,8.05,8.01,4.96,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.1,61.4,56.0,6.68,6.64,4.09,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.78,61.5,56.0,5.94,5.97,3.66,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.7,60.9,57.0,5.7,5.78,3.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.3,59.2,59.0,4.41,4.37,2.6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.76,62.8,56.0,5.78,5.82,3.64,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.34,60.8,59.0,4.46,4.56,2.74,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.43,62.3,54.0,4.84,4.85,3.02,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.06,62.2,56.0,6.51,6.54,4.06,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.37,59.8,59.0,4.66,4.63,2.78,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.46,56.3,60.0,7.61,7.55,4.27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.32,59.4,58.0,4.44,4.48,2.65,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.96,65.2,58.0,6.14,6.12,3.99,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.91,63.6,58.0,6.1,6.14,3.89,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.51,62.7,53.0,5.12,5.09,3.2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.7,63.1,54.0,5.73,5.65,3.59,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0.42,59.8,59.0,4.91,4.86,2.92,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.03,62.1,55.0,6.46,6.51,4.03,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1.21,60.2,60.0,6.92,6.96,4.18,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.71,61.4,57.0,5.72,5.73,3.52,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.02,62.2,56.0,6.39,6.43,3.99,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.58,61.8,57.0,5.37,5.4,3.33,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.08,61.3,57.0,6.62,6.59,4.05,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.5,62.9,58.0,5.05,5.09,3.19,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1.05,62.2,54.0,6.53,6.55,4.07,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.7,60.7,57.0,5.75,5.78,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,58.8,62.0,6.5,6.53,3.83,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0.51,62.1,54.0,5.13,5.15,3.19,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.91,62.9,56.0,6.21,6.13,3.88,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.55,62.0,56.0,5.26,5.28,3.27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.31,61.4,56.0,4.36,4.37,2.68,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.72,62.3,57.0,5.73,5.77,3.58,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0.9,61.0,59.0,6.14,6.18,3.76,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2.01,62.1,55.0,8.12,8.08,5.03,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.46,62.3,56.0,4.94,4.98,3.09,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1.55,61.7,55.0,7.38,7.43,4.58,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.31,61.7,55.0,4.39,4.36,2.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.51,61.5,54.9,5.13,5.25,3.17,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,60.6,58.0,4.35,4.36,2.64,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.91,61.7,56.0,6.18,6.23,3.83,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.32,60.2,58.0,4.43,4.4,2.66,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.5,62.8,56.0,7.36,7.3,4.6,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,61.3,56.0,4.28,4.3,2.63,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.26,62.1,54.0,4.12,4.13,2.56,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.32,63.1,58.0,4.36,4.33,2.74,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.52,62.7,58.0,5.2,5.16,3.25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.51,62.1,60.0,7.3,7.25,4.52,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.39,60.2,61.0,4.74,4.79,2.87,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.9,65.4,57.0,6.01,5.97,3.98,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.51,63.3,58.0,7.2,7.26,4.58,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.08,61.3,58.0,8.21,8.17,5.02,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.0,63.1,56.0,6.36,6.4,4.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.41,61.9,56.0,4.78,4.75,2.95,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.42,60.8,54.0,4.83,4.94,2.97,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.24,62.2,59.0,6.9,6.83,4.27,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.7,61.8,60.0,5.67,5.63,3.49,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.92,63.3,58.0,6.14,6.18,3.9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.36,60.8,57.0,4.59,4.62,2.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,61.5,56.0,4.77,4.73,2.92,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.2,60.7,60.0,6.88,6.92,4.19,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1.03,63.1,58.0,6.41,6.37,4.03,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.77,61.4,55.0,5.93,5.95,3.65,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.64,63.0,58.0,7.42,7.51,4.71,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.33,61.8,56.0,4.45,4.48,2.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.36,62.4,53.0,4.58,4.59,2.86,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.31,63.5,55.0,4.31,4.32,2.74,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.42,62.0,57.0,4.81,4.83,2.99,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.52,61.1,57.0,5.2,5.17,3.16,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.51,62.1,55.0,5.14,5.16,3.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1.07,59.9,59.0,6.61,6.67,3.98,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.31,62.6,60.0,4.33,4.29,2.7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.43,61.3,57.0,4.88,4.85,2.98,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.33,60.9,56.0,4.46,4.5,2.73,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.03,61.1,55.0,6.51,6.54,3.99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.54,62.2,55.0,5.24,5.21,3.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.01,58.1,59.0,6.66,6.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.52,61.6,58.0,7.37,7.41,4.55,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.23,59.5,57.0,7.0,6.98,4.16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.3,62.0,55.0,4.33,4.31,2.68,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.32,61.7,56.0,4.39,4.42,2.72,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.74,61.8,58.0,5.77,5.81,3.58,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.54,61.4,57.0,5.21,5.24,3.21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7,64.9,58.0,5.46,5.59,3.59,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.1,62.9,59.0,8.18,8.13,5.13,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.7,61.3,58.0,5.67,5.69,3.48,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.9,60.4,57.0,6.27,6.29,3.79,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.7,64.1,58.0,5.58,5.53,3.56,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.16,59.9,57.0,6.82,6.8,4.08,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.78,60.6,60.0,5.91,5.93,3.59,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0.27,62.0,55.0,4.14,4.16,2.57,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,65.1,59.0,7.83,7.77,5.08,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.01,63.2,56.0,6.33,6.39,4.02,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.5,62.6,57.0,7.26,7.3,4.56,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1.64,61.8,56.0,7.59,7.6,4.69,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.01,61.7,58.0,6.4,6.43,3.96,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.29,61.4,60.0,8.45,8.49,5.2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1.01,62.7,59.0,6.41,6.35,4.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.87,61.4,55.0,6.15,6.17,3.78,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.52,60.9,56.0,5.17,5.21,3.16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7,62.1,56.0,5.74,5.67,3.54,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.41,63.3,56.0,4.71,4.74,2.99,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.31,62.1,53.0,4.34,4.36,2.7,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.2,63.6,57.0,6.71,6.74,4.28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.46,62.7,58.0,4.87,4.92,3.07,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.31,62.2,55.0,4.36,4.39,2.72,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.57,62.6,55.0,5.31,5.26,3.31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.33,61.4,60.0,4.44,4.39,2.71,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.34,61.8,58.0,4.5,4.47,2.77,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3,61.5,55.0,4.31,4.34,2.66,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.57,61.6,58.0,5.36,5.33,3.29,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.3,62.1,55.0,4.31,4.35,2.69,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.3,60.8,57.0,4.33,4.36,2.64,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.59,61.8,57.0,5.37,5.41,3.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.35,61.7,55.0,4.54,4.57,2.81,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.02,63.0,55.0,6.45,6.4,4.05,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.5,62.8,55.0,5.05,5.08,3.18,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1.21,61.8,55.0,6.82,6.86,4.23,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.69,61.0,60.0,5.68,5.63,3.45,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.85,60.7,58.0,6.12,6.08,3.71,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.72,63.9,58.0,5.72,5.64,3.63,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.36,60.9,57.0,4.63,4.57,2.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.23,62.0,59.0,6.84,6.87,4.25,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0.57,60.3,58.0,5.36,5.39,3.24,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1.07,61.8,55.0,6.55,6.59,4.06,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.33,61.0,57.0,4.43,4.46,2.71,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.31,62.1,58.0,4.36,4.31,2.69,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.75,62.6,56.0,7.72,7.65,4.81,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.52,61.7,55.0,5.21,5.16,3.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.23,62.9,55.0,3.88,3.92,2.45,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.8,60.6,56.0,6.03,6.08,3.67,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.41,60.9,56.0,4.75,4.81,2.91,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.31,61.3,58.0,4.37,4.4,2.69,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.33,61.6,56.0,4.46,4.43,2.74,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62.1,60.0,4.72,4.78,2.95,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,61.2,59.0,4.34,4.29,2.64,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.55,60.7,55.0,7.54,7.51,4.57,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.28,61.3,57.0,4.21,4.24,2.59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.72,62.6,59.0,5.66,5.71,3.56,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0.9,62.3,61.0,6.15,6.17,3.84,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0.51,61.1,56.0,5.15,5.19,3.16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.38,62.3,55.0,4.63,4.68,2.9,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.91,63.1,59.0,6.16,6.13,3.88,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.32,62.2,55.0,4.37,4.41,2.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,62.1,56.0,4.31,4.32,2.68,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.33,61.0,57.0,4.46,4.49,2.72,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0.38,59.1,58.0,4.76,4.71,2.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.39,62.6,57.0,7.15,7.1,4.46,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.38,62.5,53.7,4.64,4.66,2.91,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.52,59.7,60.0,5.26,5.19,3.12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.03,63.7,56.0,6.32,6.39,4.05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.07,61.7,58.0,6.58,6.55,4.05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.5,61.1,58.0,5.18,5.09,3.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.34,61.2,55.0,4.52,4.56,2.77,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.5,58.0,59.0,5.3,5.22,3.05,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.73,60.2,58.0,5.87,5.82,3.52,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.1,62.3,55.0,6.57,6.61,4.1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.38,61.9,56.0,4.64,4.67,2.88,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.31,62.3,54.0,4.37,4.4,2.73,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.57,62.3,56.0,7.48,7.41,4.64,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.51,61.9,54.0,5.14,5.17,3.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.7,62.6,61.0,7.64,7.54,4.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.35,62.3,55.0,4.52,4.54,2.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.06,61.8,57.0,6.57,6.6,4.07,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.31,62.3,59.0,4.3,4.33,2.69,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.02,61.5,56.0,6.46,6.49,3.98,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.02,62.7,55.0,6.43,6.37,4.01,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.03,61.4,58.0,6.49,6.45,3.97,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.27,59.6,57.0,7.09,7.06,4.22,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.16,62.7,57.0,6.67,6.76,4.21,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0.95,56.5,61.0,6.53,6.5,3.68,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.92,62.9,58.0,6.17,6.2,3.89,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1.58,60.2,58.0,7.6,7.46,4.56,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,59.1,59.0,6.56,6.51,3.86,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.31,61.6,58.0,4.33,4.37,2.68,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.4,62.5,60.0,4.71,4.67,2.93,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.32,60.4,58.0,4.44,4.47,2.69,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.01,63.2,58.0,7.93,7.98,5.03,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3,62.0,55.0,4.31,4.34,2.68,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.56,61.7,59.0,7.46,7.41,4.59,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.31,61.5,54.0,4.36,4.39,2.69,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.38,59.9,56.0,4.73,4.75,2.84,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1.01,58.5,60.0,6.6,6.57,3.85,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.5,61.6,58.0,5.07,5.09,3.13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1.1,61.9,55.0,6.62,6.66,4.11,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.23,60.4,61.0,3.92,3.96,2.38,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.45,60.7,60.4,4.94,4.98,3.01,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.59,62.2,58.0,5.35,5.39,3.34,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.37,63.7,55.0,4.56,4.54,2.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.32,61.6,55.0,4.41,4.45,2.73,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.51,61.0,57.0,5.15,5.18,3.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9,61.7,57.0,6.21,6.24,3.84,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.51,62.0,55.0,5.11,5.14,3.17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.42,61.6,56.0,4.83,4.82,2.97,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.82,61.4,56.0,6.01,6.05,3.71,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.54,60.3,61.0,5.26,5.29,3.18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
