Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3
3459.0,45.0,4.0,631.0,90.0,2610.0,221.0,231.0,147.0,1539.0,0.0,0.0,1.0
3429.0,298.0,14.0,618.0,137.0,2657.0,181.0,235.0,193.0,1385.0,0.0,0.0,1.0
3321.0,30.0,15.0,175.0,18.0,5461.0,214.0,205.0,123.0,918.0,1.0,0.0,0.0
3309.0,28.0,11.0,256.0,6.0,5541.0,216.0,215.0,134.0,850.0,1.0,0.0,0.0
3274.0,75.0,16.0,42.0,9.0,6240.0,238.0,209.0,98.0,272.0,1.0,0.0,0.0
3326.0,14.0,20.0,331.0,56.0,5555.0,196.0,193.0,129.0,872.0,1.0,0.0,0.0
3279.0,265.0,9.0,30.0,6.0,6011.0,198.0,244.0,185.0,457.0,1.0,0.0,0.0
3332.0,300.0,7.0,323.0,64.0,3186.0,202.0,237.0,175.0,1839.0,1.0,0.0,0.0
3260.0,0.0,0.0,0.0,0.0,5941.0,218.0,238.0,156.0,671.0,1.0,0.0,0.0
3241.0,331.0,16.0,124.0,20.0,3121.0,180.0,218.0,177.0,4158.0,1.0,0.0,0.0
3287.0,345.0,13.0,30.0,-1.0,1771.0,195.0,220.0,163.0,1863.0,0.0,1.0,0.0
3338.0,83.0,17.0,524.0,53.0,1613.0,241.0,209.0,93.0,2095.0,1.0,0.0,0.0
3223.0,42.0,26.0,60.0,-9.0,3371.0,214.0,173.0,80.0,3833.0,1.0,0.0,0.0
3309.0,61.0,8.0,150.0,6.0,5502.0,227.0,223.0,129.0,865.0,1.0,0.0,0.0
3413.0,198.0,16.0,603.0,84.0,1249.0,214.0,252.0,168.0,3986.0,0.0,1.0,0.0
3308.0,61.0,2.0,60.0,1.0,5523.0,221.0,234.0,149.0,659.0,1.0,0.0,0.0
3274.0,336.0,23.0,182.0,48.0,3560.0,161.0,201.0,175.0,3995.0,1.0,0.0,0.0
3294.0,352.0,9.0,573.0,123.0,2589.0,205.0,225.0,158.0,2292.0,0.0,0.0,1.0
3458.0,113.0,14.0,636.0,63.0,2554.0,243.0,225.0,108.0,1579.0,0.0,0.0,1.0
3313.0,208.0,16.0,674.0,111.0,2737.0,208.0,253.0,177.0,1288.0,0.0,0.0,1.0
3288.0,116.0,9.0,90.0,-5.0,3961.0,236.0,231.0,126.0,2192.0,1.0,0.0,0.0
3302.0,30.0,4.0,150.0,-4.0,5544.0,218.0,231.0,149.0,600.0,1.0,0.0,0.0
3265.0,128.0,6.0,108.0,7.0,992.0,230.0,236.0,140.0,2069.0,1.0,0.0,0.0
3436.0,45.0,4.0,541.0,107.0,1273.0,221.0,231.0,146.0,3899.0,0.0,1.0,0.0
3326.0,68.0,3.0,582.0,111.0,2160.0,222.0,234.0,148.0,2218.0,1.0,0.0,0.0
3270.0,307.0,7.0,872.0,79.0,3687.0,200.0,236.0,176.0,2614.0,1.0,0.0,0.0
3363.0,16.0,15.0,175.0,46.0,3887.0,206.0,208.0,137.0,841.0,1.0,0.0,0.0
3230.0,294.0,15.0,134.0,27.0,4617.0,178.0,236.0,197.0,541.0,1.0,0.0,0.0
3330.0,5.0,13.0,391.0,49.0,1074.0,203.0,214.0,148.0,2595.0,1.0,0.0,0.0
3254.0,303.0,7.0,150.0,11.0,5558.0,202.0,237.0,174.0,531.0,1.0,0.0,0.0
3395.0,341.0,16.0,607.0,175.0,4876.0,184.0,214.0,168.0,2955.0,0.0,0.0,1.0
3409.0,333.0,20.0,499.0,141.0,5023.0,170.0,210.0,177.0,573.0,1.0,0.0,0.0
3308.0,18.0,22.0,420.0,52.0,5210.0,197.0,189.0,122.0,395.0,1.0,0.0,0.0
3260.0,267.0,15.0,0.0,0.0,5716.0,180.0,245.0,204.0,722.0,1.0,0.0,0.0
3303.0,117.0,7.0,0.0,0.0,5589.0,232.0,234.0,135.0,741.0,1.0,0.0,0.0
3265.0,93.0,14.0,301.0,-19.0,1481.0,242.0,217.0,102.0,1961.0,1.0,0.0,0.0
3201.0,119.0,12.0,30.0,5.0,1320.0,240.0,229.0,117.0,1611.0,1.0,0.0,0.0
3370.0,53.0,12.0,150.0,-11.0,4168.0,227.0,214.0,119.0,1154.0,1.0,0.0,0.0
3264.0,351.0,10.0,908.0,73.0,3753.0,203.0,224.0,159.0,2556.0,1.0,0.0,0.0
3377.0,160.0,12.0,270.0,65.0,1518.0,233.0,242.0,139.0,2963.0,1.0,0.0,0.0
3344.0,180.0,12.0,277.0,65.0,3755.0,224.0,247.0,154.0,1718.0,0.0,0.0,1.0
3340.0,180.0,11.0,342.0,72.0,3174.0,224.0,247.0,154.0,404.0,0.0,0.0,1.0
3364.0,180.0,9.0,150.0,-11.0,2969.0,224.0,246.0,155.0,466.0,0.0,0.0,1.0
3243.0,198.0,1.0,0.0,0.0,5546.0,218.0,239.0,157.0,700.0,1.0,0.0,0.0
3242.0,95.0,3.0,30.0,-2.0,5579.0,224.0,235.0,147.0,741.0,1.0,0.0,0.0
3346.0,150.0,9.0,108.0,17.0,1556.0,232.0,240.0,139.0,3342.0,0.0,1.0,0.0
3247.0,46.0,19.0,30.0,7.0,5132.0,222.0,196.0,102.0,212.0,1.0,0.0,0.0
3321.0,198.0,14.0,765.0,119.0,2574.0,215.0,251.0,168.0,1557.0,0.0,0.0,1.0
3289.0,90.0,11.0,0.0,0.0,1382.0,237.0,222.0,114.0,3503.0,0.0,1.0,0.0
3261.0,297.0,6.0,60.0,21.0,5461.0,202.0,238.0,175.0,350.0,1.0,0.0,0.0
3305.0,192.0,16.0,684.0,103.0,2580.0,217.0,251.0,163.0,1489.0,0.0,0.0,1.0
3279.0,277.0,8.0,90.0,14.0,5491.0,199.0,242.0,182.0,342.0,1.0,0.0,0.0
3244.0,281.0,1.0,30.0,4.0,5421.0,215.0,238.0,161.0,591.0,1.0,0.0,0.0
3306.0,190.0,17.0,725.0,104.0,2507.0,218.0,251.0,161.0,1610.0,0.0,0.0,1.0
3318.0,110.0,13.0,300.0,27.0,1825.0,242.0,226.0,111.0,3084.0,0.0,1.0,0.0
3267.0,300.0,8.0,108.0,27.0,5460.0,199.0,237.0,178.0,306.0,1.0,0.0,0.0
3428.0,159.0,11.0,454.0,99.0,1146.0,232.0,242.0,140.0,4032.0,0.0,1.0,0.0
3302.0,125.0,9.0,256.0,11.0,1773.0,236.0,234.0,128.0,3139.0,0.0,1.0,0.0
3263.0,311.0,5.0,90.0,18.0,5491.0,207.0,236.0,168.0,376.0,1.0,0.0,0.0
3305.0,158.0,11.0,277.0,14.0,1758.0,232.0,242.0,140.0,3135.0,0.0,1.0,0.0
3263.0,297.0,6.0,67.0,23.0,5461.0,202.0,238.0,175.0,335.0,1.0,0.0,0.0
3259.0,296.0,9.0,42.0,9.0,5431.0,194.0,238.0,183.0,309.0,1.0,0.0,0.0
3295.0,23.0,12.0,108.0,0.0,2016.0,213.0,214.0,136.0,1986.0,0.0,1.0,0.0
3295.0,39.0,16.0,90.0,-7.0,1288.0,219.0,202.0,113.0,3486.0,0.0,1.0,0.0
3318.0,54.0,6.0,0.0,0.0,1406.0,224.0,227.0,138.0,3473.0,0.0,1.0,0.0
3308.0,52.0,10.0,153.0,-4.0,1994.0,226.0,218.0,125.0,1989.0,0.0,1.0,0.0
3365.0,9.0,3.0,591.0,128.0,2165.0,216.0,233.0,154.0,2550.0,0.0,1.0,0.0
3345.0,154.0,12.0,30.0,9.0,1528.0,234.0,241.0,136.0,3394.0,0.0,1.0,0.0
3287.0,135.0,8.0,218.0,-3.0,1570.0,233.0,237.0,136.0,3296.0,0.0,1.0,0.0
3275.0,303.0,8.0,95.0,10.0,5490.0,197.0,236.0,179.0,330.0,1.0,0.0,0.0
3240.0,340.0,25.0,0.0,0.0,5310.0,161.0,196.0,169.0,153.0,1.0,0.0,0.0
3268.0,290.0,8.0,30.0,3.0,5430.0,198.0,239.0,181.0,272.0,1.0,0.0,0.0
3294.0,337.0,6.0,42.0,6.0,2170.0,207.0,231.0,164.0,2095.0,0.0,1.0,0.0
3275.0,58.0,9.0,42.0,0.0,4957.0,227.0,222.0,129.0,391.0,1.0,0.0,0.0
3293.0,146.0,10.0,270.0,2.0,1650.0,234.0,239.0,135.0,3212.0,0.0,1.0,0.0
3369.0,90.0,9.0,511.0,78.0,2026.0,234.0,226.0,123.0,2874.0,0.0,1.0,0.0
3378.0,180.0,13.0,514.0,49.0,1024.0,224.0,248.0,153.0,4213.0,0.0,1.0,0.0
3321.0,97.0,8.0,484.0,111.0,424.0,233.0,229.0,129.0,319.0,0.0,1.0,0.0
3237.0,77.0,5.0,42.0,1.0,5656.0,227.0,230.0,138.0,900.0,1.0,0.0,0.0
3284.0,84.0,7.0,256.0,-6.0,1557.0,230.0,228.0,131.0,3287.0,0.0,1.0,0.0
3405.0,153.0,16.0,360.0,76.0,1040.0,238.0,239.0,125.0,4119.0,0.0,1.0,0.0
3298.0,37.0,14.0,134.0,2.0,1994.0,219.0,208.0,122.0,1974.0,0.0,1.0,0.0
3324.0,113.0,2.0,30.0,2.0,1357.0,222.0,237.0,151.0,3524.0,0.0,1.0,0.0
3295.0,3.0,14.0,134.0,17.0,2259.0,200.0,213.0,149.0,2166.0,0.0,1.0,0.0
3278.0,281.0,8.0,90.0,13.0,5491.0,199.0,241.0,182.0,335.0,1.0,0.0,0.0
3246.0,165.0,5.0,85.0,3.0,5427.0,224.0,241.0,152.0,646.0,1.0,0.0,0.0
3361.0,58.0,4.0,690.0,124.0,2174.0,223.0,230.0,143.0,2676.0,0.0,1.0,0.0
3297.0,197.0,16.0,661.0,95.0,2553.0,214.0,252.0,167.0,1504.0,0.0,0.0,1.0
3263.0,356.0,3.0,0.0,0.0,5370.0,214.0,234.0,157.0,210.0,1.0,0.0,0.0
3379.0,135.0,16.0,270.0,50.0,955.0,243.0,232.0,113.0,4113.0,0.0,1.0,0.0
3379.0,151.0,13.0,361.0,50.0,955.0,237.0,239.0,130.0,4224.0,0.0,1.0,0.0
3240.0,63.0,8.0,0.0,0.0,5162.0,227.0,224.0,131.0,210.0,1.0,0.0,0.0
3292.0,128.0,8.0,272.0,1.0,1624.0,234.0,235.0,132.0,3231.0,0.0,1.0,0.0
3385.0,103.0,20.0,216.0,56.0,999.0,249.0,211.0,81.0,3987.0,0.0,1.0,0.0
3263.0,315.0,3.0,67.0,23.0,5400.0,211.0,237.0,164.0,247.0,1.0,0.0,0.0
3300.0,197.0,16.0,680.0,98.0,2541.0,214.0,252.0,168.0,1530.0,0.0,0.0,1.0
3238.0,70.0,5.0,30.0,2.0,5652.0,225.0,230.0,140.0,875.0,1.0,0.0,0.0
3386.0,225.0,12.0,828.0,241.0,1167.0,204.0,251.0,183.0,4214.0,0.0,1.0,0.0
3305.0,193.0,16.0,713.0,103.0,2518.0,216.0,251.0,164.0,1583.0,0.0,0.0,1.0
3416.0,158.0,15.0,391.0,87.0,1082.0,235.0,241.0,133.0,4080.0,0.0,1.0,0.0
3271.0,102.0,7.0,42.0,4.0,4989.0,232.0,231.0,132.0,402.0,1.0,0.0,0.0
3314.0,349.0,21.0,162.0,26.0,2297.0,176.0,199.0,159.0,2218.0,0.0,1.0,0.0
3259.0,80.0,27.0,30.0,-5.0,5074.0,243.0,181.0,50.0,285.0,1.0,0.0,0.0
3339.0,90.0,8.0,524.0,48.0,1920.0,232.0,228.0,129.0,2912.0,0.0,1.0,0.0
3362.0,29.0,6.0,642.0,71.0,2160.0,218.0,226.0,144.0,2742.0,0.0,1.0,0.0
3284.0,129.0,19.0,30.0,6.0,1719.0,247.0,225.0,98.0,1765.0,0.0,1.0,0.0
3420.0,159.0,15.0,365.0,91.0,1082.0,235.0,241.0,132.0,4063.0,0.0,1.0,0.0
3310.0,334.0,17.0,85.0,15.0,2230.0,179.0,215.0,174.0,2174.0,0.0,1.0,0.0
3314.0,24.0,13.0,30.0,-1.0,1348.0,212.0,212.0,134.0,3530.0,0.0,1.0,0.0
3306.0,75.0,9.0,0.0,0.0,1384.0,232.0,223.0,123.0,3495.0,0.0,1.0,0.0
3359.0,342.0,2.0,618.0,68.0,2093.0,216.0,236.0,158.0,2774.0,0.0,1.0,0.0
3245.0,130.0,4.0,0.0,0.0,5553.0,226.0,237.0,146.0,752.0,1.0,0.0,0.0
3360.0,28.0,5.0,576.0,69.0,2093.0,218.0,230.0,148.0,2808.0,0.0,1.0,0.0
3244.0,184.0,3.0,30.0,4.0,5391.0,220.0,241.0,157.0,579.0,1.0,0.0,0.0
3243.0,99.0,6.0,30.0,0.0,5589.0,230.0,232.0,136.0,819.0,1.0,0.0,0.0
3374.0,135.0,13.0,300.0,45.0,933.0,240.0,234.0,120.0,4158.0,0.0,1.0,0.0
3311.0,125.0,16.0,457.0,101.0,420.0,245.0,228.0,107.0,361.0,0.0,1.0,0.0
3310.0,86.0,10.0,531.0,104.0,420.0,234.0,224.0,120.0,285.0,0.0,1.0,0.0
3302.0,77.0,9.0,228.0,11.0,1761.0,232.0,223.0,122.0,3163.0,0.0,1.0,0.0
3260.0,299.0,22.0,30.0,20.0,5370.0,153.0,226.0,210.0,228.0,1.0,0.0,0.0
3277.0,47.0,30.0,85.0,37.0,5071.0,215.0,161.0,61.0,201.0,1.0,0.0,0.0
3357.0,101.0,11.0,510.0,66.0,1999.0,238.0,226.0,117.0,2881.0,0.0,1.0,0.0
3238.0,351.0,15.0,402.0,45.0,2374.0,192.0,213.0,158.0,1329.0,0.0,0.0,1.0
3313.0,161.0,20.0,841.0,127.0,2477.0,236.0,240.0,125.0,1761.0,0.0,0.0,1.0
3246.0,158.0,5.0,90.0,6.0,5397.0,226.0,241.0,149.0,636.0,1.0,0.0,0.0
3357.0,94.0,9.0,537.0,66.0,2012.0,235.0,226.0,122.0,2858.0,0.0,1.0,0.0
3266.0,301.0,4.0,0.0,0.0,5401.0,208.0,238.0,168.0,247.0,1.0,0.0,0.0
3318.0,32.0,12.0,153.0,5.0,2038.0,217.0,214.0,130.0,2061.0,0.0,1.0,0.0
3320.0,112.0,15.0,569.0,120.0,390.0,244.0,224.0,105.0,335.0,0.0,1.0,0.0
3377.0,125.0,19.0,190.0,48.0,955.0,248.0,223.0,94.0,4002.0,0.0,1.0,0.0
3382.0,172.0,14.0,421.0,53.0,997.0,229.0,246.0,145.0,4212.0,0.0,1.0,0.0
3333.0,120.0,16.0,618.0,127.0,437.0,246.0,224.0,102.0,272.0,0.0,1.0,0.0
3282.0,310.0,7.0,190.0,17.0,5580.0,201.0,235.0,174.0,421.0,1.0,0.0,0.0
3365.0,10.0,5.0,573.0,74.0,2080.0,214.0,229.0,152.0,2814.0,0.0,1.0,0.0
3257.0,294.0,13.0,30.0,17.0,5431.0,183.0,236.0,194.0,324.0,1.0,0.0,0.0
3394.0,225.0,8.0,845.0,65.0,1209.0,209.0,248.0,175.0,4155.0,0.0,1.0,0.0
3270.0,304.0,7.0,153.0,26.0,5551.0,201.0,237.0,175.0,418.0,1.0,0.0,0.0
3306.0,204.0,18.0,644.0,104.0,2657.0,208.0,253.0,175.0,1370.0,0.0,0.0,1.0
3306.0,67.0,9.0,242.0,15.0,1773.0,229.0,222.0,125.0,3144.0,0.0,1.0,0.0
3349.0,114.0,10.0,524.0,58.0,1986.0,238.0,230.0,121.0,2877.0,0.0,1.0,0.0
3244.0,22.0,3.0,30.0,1.0,5451.0,218.0,233.0,153.0,604.0,1.0,0.0,0.0
3286.0,135.0,5.0,212.0,-4.0,1597.0,229.0,238.0,143.0,3277.0,0.0,1.0,0.0
3311.0,38.0,9.0,42.0,-1.0,2121.0,221.0,221.0,135.0,2108.0,0.0,1.0,0.0
3419.0,353.0,14.0,1020.0,80.0,1343.0,196.0,215.0,157.0,1758.0,0.0,0.0,1.0
3314.0,11.0,14.0,499.0,102.0,2821.0,204.0,211.0,142.0,2240.0,0.0,0.0,1.0
3461.0,320.0,12.0,391.0,40.0,5095.0,190.0,229.0,179.0,4202.0,0.0,0.0,1.0
3363.0,63.0,17.0,685.0,153.0,618.0,233.0,202.0,96.0,134.0,0.0,1.0,0.0
3358.0,184.0,14.0,618.0,109.0,4473.0,223.0,249.0,156.0,2476.0,0.0,0.0,1.0
3319.0,203.0,13.0,150.0,59.0,2470.0,213.0,251.0,171.0,648.0,0.0,0.0,1.0
3388.0,57.0,7.0,592.0,66.0,1680.0,225.0,226.0,136.0,2346.0,0.0,0.0,1.0
3401.0,63.0,14.0,258.0,52.0,3025.0,232.0,211.0,108.0,1448.0,0.0,0.0,1.0
3385.0,171.0,14.0,426.0,50.0,2264.0,229.0,246.0,145.0,541.0,0.0,0.0,1.0
3388.0,52.0,3.0,594.0,40.0,1770.0,221.0,233.0,149.0,2435.0,0.0,0.0,1.0
3403.0,186.0,10.0,780.0,197.0,1718.0,222.0,247.0,158.0,1471.0,0.0,0.0,1.0
3334.0,227.0,8.0,85.0,12.0,3732.0,208.0,248.0,177.0,1873.0,0.0,0.0,1.0
3418.0,310.0,7.0,510.0,-26.0,4820.0,200.0,235.0,175.0,4158.0,0.0,0.0,1.0
3399.0,307.0,5.0,402.0,40.0,1747.0,207.0,237.0,169.0,658.0,0.0,0.0,1.0
3424.0,195.0,14.0,630.0,224.0,2330.0,216.0,251.0,166.0,872.0,0.0,0.0,1.0
3370.0,116.0,18.0,153.0,-8.0,2164.0,248.0,220.0,95.0,3379.0,1.0,0.0,0.0
3300.0,66.0,9.0,30.0,4.0,3824.0,229.0,223.0,127.0,2281.0,1.0,0.0,0.0
3391.0,147.0,10.0,323.0,48.0,1507.0,234.0,239.0,136.0,2914.0,1.0,0.0,0.0
3273.0,39.0,13.0,180.0,8.0,3632.0,220.0,210.0,122.0,3503.0,1.0,0.0,0.0
3408.0,309.0,10.0,649.0,207.0,4748.0,193.0,234.0,180.0,2851.0,0.0,0.0,1.0
3302.0,15.0,13.0,700.0,135.0,2554.0,208.0,212.0,139.0,2206.0,0.0,0.0,1.0
3375.0,180.0,5.0,1050.0,173.0,2875.0,222.0,243.0,156.0,1477.0,0.0,0.0,1.0
3403.0,94.0,12.0,886.0,193.0,830.0,238.0,222.0,113.0,175.0,0.0,1.0,0.0
3335.0,262.0,10.0,124.0,13.0,3763.0,195.0,245.0,189.0,1884.0,0.0,0.0,1.0
3281.0,64.0,11.0,95.0,-3.0,2963.0,230.0,217.0,118.0,1897.0,0.0,0.0,1.0
3398.0,156.0,9.0,1146.0,196.0,3250.0,230.0,241.0,143.0,1024.0,0.0,0.0,1.0
3278.0,45.0,2.0,0.0,0.0,3937.0,219.0,235.0,152.0,3755.0,1.0,0.0,0.0
3328.0,171.0,11.0,242.0,32.0,3995.0,228.0,245.0,149.0,2460.0,1.0,0.0,0.0
3361.0,161.0,16.0,691.0,82.0,4273.0,235.0,242.0,133.0,2234.0,0.0,0.0,1.0
3427.0,42.0,7.0,335.0,-26.0,1044.0,221.0,225.0,138.0,819.0,0.0,1.0,0.0
3270.0,124.0,7.0,42.0,5.0,3760.0,232.0,235.0,136.0,3677.0,1.0,0.0,0.0
3238.0,8.0,12.0,997.0,221.0,2123.0,206.0,216.0,147.0,2190.0,0.0,0.0,1.0
3358.0,76.0,7.0,212.0,36.0,1944.0,229.0,227.0,131.0,3322.0,1.0,0.0,0.0
3260.0,3.0,13.0,1095.0,243.0,2186.0,202.0,215.0,149.0,2089.0,0.0,0.0,1.0
3301.0,223.0,17.0,60.0,36.0,2529.0,197.0,254.0,190.0,560.0,0.0,0.0,1.0
3411.0,302.0,15.0,201.0,17.0,5063.0,176.0,232.0,195.0,3932.0,0.0,0.0,1.0
3370.0,315.0,12.0,560.0,99.0,1406.0,189.0,230.0,181.0,1082.0,0.0,0.0,1.0
3292.0,333.0,3.0,42.0,0.0,4176.0,212.0,235.0,161.0,3823.0,1.0,0.0,0.0
3397.0,88.0,8.0,285.0,48.0,2702.0,233.0,227.0,126.0,1549.0,0.0,0.0,1.0
3353.0,73.0,7.0,190.0,31.0,1902.0,229.0,226.0,131.0,3283.0,1.0,0.0,0.0
3420.0,349.0,10.0,524.0,81.0,1539.0,202.0,224.0,160.0,1403.0,0.0,0.0,1.0
3413.0,57.0,7.0,437.0,64.0,2619.0,225.0,226.0,136.0,1471.0,0.0,0.0,1.0
3417.0,133.0,9.0,330.0,217.0,2620.0,235.0,236.0,131.0,573.0,0.0,0.0,1.0
3395.0,62.0,11.0,242.0,46.0,2825.0,230.0,216.0,118.0,1487.0,0.0,0.0,1.0
3378.0,313.0,8.0,376.0,40.0,1546.0,198.0,234.0,175.0,778.0,0.0,0.0,1.0
3352.0,187.0,13.0,698.0,119.0,4375.0,221.0,249.0,159.0,2335.0,0.0,0.0,1.0
3395.0,106.0,6.0,67.0,-1.0,2315.0,231.0,232.0,135.0,3581.0,1.0,0.0,0.0
3417.0,90.0,8.0,743.0,185.0,3201.0,232.0,228.0,129.0,1772.0,0.0,0.0,1.0
3405.0,189.0,10.0,780.0,199.0,1777.0,221.0,248.0,160.0,1411.0,0.0,0.0,1.0
3343.0,329.0,11.0,309.0,5.0,5133.0,194.0,227.0,172.0,3270.0,0.0,0.0,1.0
3382.0,41.0,10.0,800.0,182.0,658.0,222.0,217.0,130.0,268.0,0.0,1.0,0.0
3368.0,300.0,13.0,30.0,3.0,2442.0,184.0,235.0,191.0,2470.0,0.0,0.0,1.0
3367.0,198.0,3.0,124.0,1.0,2681.0,218.0,242.0,160.0,582.0,0.0,0.0,1.0
3314.0,166.0,7.0,190.0,12.0,3891.0,226.0,243.0,150.0,2469.0,1.0,0.0,0.0
3467.0,282.0,8.0,150.0,27.0,5288.0,198.0,241.0,182.0,4081.0,0.0,0.0,1.0
3233.0,30.0,4.0,42.0,0.0,3407.0,218.0,231.0,149.0,1965.0,1.0,0.0,0.0
3408.0,344.0,12.0,962.0,69.0,1376.0,195.0,220.0,164.0,1734.0,0.0,0.0,1.0
3372.0,158.0,12.0,962.0,170.0,3113.0,233.0,242.0,138.0,997.0,0.0,0.0,1.0
3353.0,327.0,13.0,30.0,2.0,1463.0,188.0,225.0,176.0,1710.0,0.0,1.0,0.0
3394.0,103.0,5.0,42.0,-2.0,2335.0,229.0,233.0,138.0,3573.0,1.0,0.0,0.0
3336.0,78.0,7.0,30.0,3.0,1252.0,229.0,228.0,132.0,1312.0,0.0,1.0,0.0
3384.0,306.0,11.0,342.0,62.0,3756.0,189.0,234.0,184.0,1803.0,0.0,0.0,1.0
3331.0,243.0,4.0,95.0,9.0,3739.0,211.0,243.0,170.0,1866.0,0.0,0.0,1.0
3393.0,318.0,7.0,335.0,34.0,1707.0,202.0,234.0,172.0,722.0,0.0,0.0,1.0
3303.0,302.0,20.0,30.0,5.0,3963.0,160.0,226.0,205.0,1057.0,1.0,0.0,0.0
3252.0,27.0,24.0,190.0,74.0,4256.0,201.0,180.0,105.0,1371.0,1.0,0.0,0.0
3274.0,356.0,13.0,1150.0,257.0,2123.0,198.0,216.0,155.0,2037.0,0.0,0.0,1.0
3232.0,7.0,13.0,967.0,108.0,2120.0,204.0,214.0,146.0,2210.0,0.0,0.0,1.0
3369.0,322.0,17.0,324.0,25.0,5221.0,174.0,221.0,186.0,3331.0,0.0,0.0,1.0
3418.0,326.0,12.0,499.0,49.0,1994.0,191.0,227.0,175.0,626.0,0.0,0.0,1.0
3391.0,108.0,12.0,242.0,-5.0,2197.0,240.0,226.0,114.0,3554.0,1.0,0.0,0.0
3369.0,353.0,10.0,67.0,4.0,2475.0,203.0,222.0,158.0,2467.0,0.0,0.0,1.0
3410.0,346.0,10.0,648.0,71.0,1451.0,201.0,225.0,162.0,1513.0,0.0,0.0,1.0
3397.0,193.0,10.0,932.0,158.0,2930.0,219.0,249.0,163.0,1809.0,0.0,0.0,1.0
3388.0,302.0,16.0,949.0,212.0,4592.0,173.0,231.0,197.0,2799.0,0.0,0.0,1.0
3282.0,2.0,5.0,60.0,1.0,3951.0,212.0,229.0,155.0,3810.0,1.0,0.0,0.0
3370.0,180.0,5.0,983.0,168.0,2827.0,222.0,243.0,156.0,1463.0,0.0,0.0,1.0
3388.0,102.0,9.0,0.0,0.0,2355.0,236.0,228.0,123.0,3529.0,1.0,0.0,0.0
3462.0,301.0,13.0,268.0,41.0,5172.0,182.0,234.0,192.0,4110.0,0.0,0.0,1.0
3369.0,320.0,14.0,876.0,199.0,4502.0,183.0,226.0,182.0,2713.0,0.0,0.0,1.0
3393.0,180.0,7.0,182.0,-3.0,2509.0,223.0,244.0,156.0,335.0,0.0,0.0,1.0
3380.0,103.0,9.0,778.0,170.0,713.0,236.0,228.0,122.0,95.0,0.0,1.0,0.0
3430.0,338.0,9.0,1052.0,91.0,1342.0,200.0,227.0,166.0,1758.0,0.0,0.0,1.0
3272.0,266.0,8.0,376.0,114.0,4444.0,201.0,243.0,182.0,1399.0,1.0,0.0,0.0
3371.0,264.0,13.0,847.0,186.0,4560.0,186.0,246.0,198.0,2736.0,0.0,0.0,1.0
3345.0,36.0,12.0,95.0,-3.0,3019.0,219.0,212.0,127.0,1714.0,0.0,0.0,1.0
3414.0,178.0,8.0,285.0,75.0,1855.0,224.0,245.0,155.0,792.0,0.0,0.0,1.0
3326.0,73.0,7.0,90.0,4.0,1867.0,229.0,226.0,131.0,3287.0,1.0,0.0,0.0
3408.0,195.0,11.0,750.0,202.0,1995.0,218.0,249.0,164.0,1200.0,0.0,0.0,1.0
3274.0,287.0,5.0,350.0,111.0,4417.0,206.0,240.0,172.0,1384.0,1.0,0.0,0.0
3362.0,68.0,8.0,247.0,40.0,2024.0,229.0,223.0,127.0,3417.0,1.0,0.0,0.0
3380.0,181.0,14.0,691.0,122.0,4383.0,224.0,248.0,154.0,2507.0,0.0,0.0,1.0
3470.0,331.0,12.0,488.0,30.0,5085.0,192.0,225.0,172.0,4323.0,0.0,0.0,1.0
3330.0,73.0,18.0,162.0,-4.0,3087.0,238.0,203.0,91.0,1775.0,0.0,0.0,1.0
3370.0,123.0,16.0,750.0,160.0,636.0,246.0,226.0,103.0,60.0,0.0,1.0,0.0
3393.0,274.0,8.0,376.0,39.0,1689.0,200.0,242.0,182.0,700.0,0.0,0.0,1.0
3420.0,95.0,6.0,268.0,-2.0,1048.0,229.0,231.0,136.0,892.0,0.0,1.0,0.0
3411.0,180.0,1.0,242.0,72.0,1762.0,219.0,239.0,157.0,942.0,0.0,0.0,1.0
3421.0,94.0,9.0,674.0,-71.0,900.0,235.0,226.0,122.0,458.0,0.0,1.0,0.0
3390.0,305.0,10.0,108.0,17.0,2343.0,194.0,235.0,181.0,2508.0,0.0,0.0,1.0
3231.0,69.0,12.0,190.0,26.0,3078.0,232.0,217.0,115.0,4779.0,1.0,0.0,0.0
3211.0,37.0,7.0,212.0,6.0,3264.0,220.0,224.0,139.0,4709.0,1.0,0.0,0.0
3355.0,264.0,20.0,153.0,10.0,5217.0,167.0,245.0,215.0,940.0,1.0,0.0,0.0
3206.0,80.0,7.0,0.0,0.0,2888.0,230.0,228.0,131.0,2831.0,0.0,0.0,1.0
3288.0,122.0,22.0,362.0,112.0,1657.0,251.0,216.0,80.0,2839.0,1.0,0.0,0.0
2975.0,23.0,21.0,228.0,59.0,3164.0,203.0,191.0,117.0,1425.0,0.0,0.0,1.0
3321.0,2.0,23.0,210.0,49.0,5370.0,181.0,188.0,139.0,603.0,1.0,0.0,0.0
3239.0,2.0,25.0,268.0,-24.0,1939.0,178.0,185.0,138.0,1728.0,0.0,0.0,1.0
3380.0,220.0,21.0,395.0,125.0,3581.0,191.0,254.0,193.0,725.0,1.0,0.0,0.0
3393.0,297.0,4.0,277.0,17.0,2928.0,208.0,238.0,169.0,2038.0,1.0,0.0,0.0
