lon,lat,med_age,total_rooms,total_beds,population,households,med_income
-118.19,33.95,42.0,1651.0,463.0,1559.0,436.0,2.3882
-118.44,34.26,28.0,1077.0,288.0,1377.0,293.0,3.9167
-118.41,34.2,32.0,2734.0,654.0,2209.0,610.0,3.5164
-118.21,33.91,24.0,1545.0,391.0,1807.0,388.0,2.6429
-121.35,38.62,28.0,4175.0,796.0,2032.0,830.0,3.4299
-120.27,38.31,13.0,3297.0,662.0,267.0,97.0,3.075
-117.48,33.93,31.0,2191.0,459.0,1564.0,450.0,2.6776
-117.99,34.15,44.0,2492.0,611.0,1951.0,596.0,3.1304
-122.27,37.8,10.0,105.0,42.0,125.0,39.0,0.9722
-118.28,34.07,25.0,7522.0,3179.0,7221.0,2902.0,2.0173
-117.97,33.93,33.0,1700.0,369.0,981.0,362.0,4.5461
-118.08,33.79,34.0,2840.0,395.0,1127.0,396.0,7.6144
-121.89,38.01,30.0,4114.0,743.0,1994.0,722.0,4.2227
-119.35,35.58,13.0,1657.0,362.0,1186.0,376.0,1.1903
-122.29,37.87,52.0,895.0,198.0,386.0,204.0,3.875
-118.07,34.11,41.0,2869.0,563.0,1627.0,533.0,5.0736
-119.82,36.79,18.0,5822.0,1439.0,3415.0,1224.0,1.6854
-120.69,35.64,38.0,2564.0,546.0,1301.0,481.0,2.0076
-118.38,34.03,36.0,2101.0,569.0,1756.0,527.0,2.9344
-122.05,37.38,29.0,1875.0,340.0,816.0,350.0,5.4351
-122.94,38.64,26.0,4050.0,712.0,2072.0,636.0,4.0781
-119.72,34.44,50.0,3265.0,509.0,1256.0,443.0,6.3997
-118.23,34.11,35.0,4148.0,971.0,3220.0,892.0,3.3389
-117.24,34.04,17.0,3362.0,507.0,1520.0,496.0,6.1986
-118.39,34.23,18.0,3405.0,831.0,3001.0,795.0,3.0083
-122.49,37.77,52.0,2342.0,458.0,1170.0,458.0,3.7036
-118.45,34.31,28.0,1532.0,287.0,977.0,275.0,4.4773
-122.01,36.97,35.0,1605.0,392.0,743.0,382.0,2.5368
-122.49,37.76,49.0,1637.0,304.0,729.0,281.0,4.3281
-122.27,37.97,10.0,15259.0,2275.0,7266.0,2338.0,6.0666
-120.87,38.37,28.0,3998.0,765.0,1614.0,698.0,2.8125
-122.2,39.53,22.0,3265.0,658.0,1647.0,594.0,2.3566
-122.3,40.58,19.0,1043.0,204.0,505.0,183.0,1.6033
-118.23,34.17,37.0,4524.0,1005.0,2099.0,937.0,3.5781
-117.27,34.12,27.0,2896.0,684.0,1514.0,668.0,1.462
-122.27,37.86,52.0,1088.0,305.0,486.0,267.0,2.6071
-117.74,33.97,4.0,9755.0,1748.0,4662.0,1583.0,5.6501
-122.04,39.22,27.0,1446.0,295.0,670.0,281.0,3.2625
-118.42,34.16,28.0,4664.0,1040.0,1963.0,961.0,3.9028
-120.67,38.19,17.0,2967.0,611.0,1387.0,564.0,2.0417
-121.63,39.78,28.0,1677.0,327.0,770.0,309.0,2.6823
-116.98,32.72,4.0,1078.0,158.0,571.0,184.0,4.6667
-117.37,33.97,38.0,1156.0,241.0,877.0,200.0,1.4514
-122.25,37.77,52.0,859.0,157.0,429.0,158.0,4.3098
-119.34,36.62,26.0,1922.0,339.0,1148.0,332.0,2.6058
-120.94,40.17,22.0,1334.0,261.0,597.0,222.0,2.2132
-120.59,35.11,20.0,3098.0,571.0,1449.0,611.0,3.5744
-119.04,35.36,40.0,1533.0,312.0,771.0,306.0,3.0435
-122.9,39.23,39.0,1295.0,240.0,534.0,179.0,3.9519
-121.88,37.35,49.0,1728.0,350.0,1146.0,391.0,3.5781
-117.76,33.84,15.0,3764.0,510.0,1448.0,468.0,8.7124
-119.11,35.38,37.0,2044.0,394.0,894.0,359.0,2.9453
-118.18,34.01,42.0,1845.0,497.0,2191.0,492.0,2.3462
-117.28,34.16,26.0,2469.0,532.0,1068.0,501.0,1.9832
-122.42,37.8,52.0,1777.0,486.0,932.0,427.0,3.3643
-122.36,40.68,28.0,1745.0,379.0,1011.0,370.0,2.0391
-121.88,38.0,16.0,2605.0,440.0,1352.0,408.0,4.1947
-118.39,33.97,38.0,993.0,175.0,374.0,180.0,6.2673
-121.42,38.57,38.0,1878.0,338.0,710.0,342.0,3.7731
-118.43,34.16,41.0,2050.0,478.0,850.0,490.0,3.4208
-122.05,37.9,32.0,2676.0,484.0,986.0,473.0,4.6528
-122.43,37.75,52.0,1615.0,393.0,633.0,378.0,3.5114
-117.36,33.17,24.0,2046.0,442.0,812.0,367.0,2.3182
-122.04,37.57,12.0,5719.0,1064.0,3436.0,1057.0,5.2879
-122.03,38.0,25.0,3577.0,581.0,1753.0,593.0,5.7295
-121.96,37.81,12.0,6488.0,778.0,2404.0,765.0,8.3188
-121.16,39.18,14.0,1006.0,187.0,462.0,185.0,3.1042
-121.92,37.36,42.0,198.0,32.0,158.0,32.0,3.1563
-123.4,39.46,10.0,4086.0,831.0,2111.0,758.0,3.2156
-117.97,34.14,33.0,1328.0,348.0,903.0,329.0,3.1094
-122.34,37.95,39.0,1986.0,427.0,1041.0,385.0,3.2333
-118.22,33.94,38.0,788.0,224.0,1155.0,208.0,3.3542
-122.95,40.71,26.0,2231.0,421.0,987.0,364.0,2.4792
-118.44,34.01,43.0,1408.0,246.0,651.0,240.0,4.5795
-117.45,33.94,12.0,3539.0,869.0,1987.0,859.0,2.1023
-122.03,37.32,15.0,5132.0,1059.0,2156.0,982.0,5.6511
-117.83,33.67,17.0,2634.0,641.0,1454.0,560.0,3.7976
-118.32,34.01,50.0,1842.0,377.0,817.0,341.0,3.1548
-118.36,34.16,43.0,2850.0,709.0,1510.0,670.0,2.4835
-116.87,33.93,32.0,3141.0,812.0,2589.0,721.0,1.4556
-122.38,40.2,16.0,2722.0,511.0,1366.0,495.0,2.8447
-118.35,33.74,25.0,8272.0,1132.0,3392.0,1132.0,10.0973
-117.05,32.97,17.0,9911.0,1436.0,4763.0,1414.0,5.5882
-121.33,37.98,36.0,3113.0,576.0,1746.0,544.0,3.4625
-118.24,33.97,37.0,1053.0,263.0,1354.0,292.0,2.5833
-117.87,33.84,25.0,1928.0,414.0,961.0,385.0,4.0724
-118.12,34.58,13.0,2614.0,650.0,1949.0,537.0,2.0547
-118.14,34.18,52.0,1700.0,317.0,996.0,329.0,3.9688
-121.25,38.66,26.0,3670.0,556.0,1616.0,550.0,5.02
-117.99,33.73,17.0,5239.0,1045.0,2440.0,985.0,4.375
-121.25,40.27,25.0,958.0,245.0,28.0,16.0,2.625
-119.58,36.1,21.0,1382.0,327.0,1469.0,355.0,1.3967
-122.85,38.46,22.0,3328.0,550.0,1309.0,512.0,4.7105
-120.18,39.17,18.0,1703.0,360.0,354.0,163.0,3.6563
-122.41,37.77,52.0,849.0,276.0,582.0,222.0,3.4671
-122.42,37.79,52.0,3511.0,1232.0,2452.0,1131.0,2.5013
-117.08,32.58,22.0,2128.0,477.0,1420.0,450.0,3.2687
-122.18,37.76,49.0,2308.0,452.0,1299.0,451.0,1.8407
-122.02,37.4,35.0,2348.0,531.0,1475.0,498.0,4.35
-117.59,33.41,17.0,2248.0,448.0,878.0,423.0,5.1298
-118.16,33.89,6.0,1655.0,536.0,1201.0,487.0,1.7344
-122.32,37.52,17.0,6645.0,1034.0,2557.0,1032.0,6.3892
-118.36,33.96,26.0,3543.0,1055.0,2742.0,951.0,2.5504
-118.33,33.87,44.0,724.0,133.0,373.0,133.0,3.9167
-120.94,40.14,31.0,3127.0,664.0,1345.0,580.0,1.5774
-118.49,34.05,52.0,2416.0,291.0,810.0,270.0,13.8556
-121.88,37.33,36.0,1904.0,689.0,3561.0,632.0,2.0972
-118.21,34.08,39.0,986.0,361.0,1347.0,299.0,2.2907
-116.44,33.93,17.0,5293.0,1266.0,1201.0,599.0,1.6849
-118.44,34.29,35.0,2606.0,447.0,1555.0,404.0,4.6864
-121.3,38.66,21.0,3824.0,634.0,1818.0,600.0,3.712
-122.27,37.81,52.0,210.0,56.0,183.0,56.0,1.1667
-118.29,34.16,35.0,1257.0,318.0,764.0,319.0,3.2083
-121.75,39.4,29.0,1687.0,327.0,864.0,334.0,2.4943
-117.05,32.72,35.0,3669.0,617.0,1694.0,585.0,3.9485
-121.01,37.69,20.0,3275.0,760.0,1538.0,705.0,2.48
-121.81,37.37,24.0,962.0,146.0,492.0,155.0,7.2861
-117.22,33.17,6.0,1487.0,362.0,810.0,322.0,3.625
-118.21,33.8,44.0,1387.0,280.0,984.0,302.0,4.25
-121.01,37.68,33.0,3230.0,587.0,1579.0,560.0,3.5775
-121.06,39.21,52.0,1452.0,309.0,637.0,299.0,2.2083
-118.28,33.94,43.0,1201.0,292.0,840.0,252.0,2.7917
-122.28,37.55,17.0,4199.0,629.0,2020.0,630.0,6.1228
-121.57,37.0,18.0,7241.0,1225.0,4168.0,1138.0,4.5714
-118.14,33.79,44.0,2388.0,619.0,1461.0,592.0,3.1711
-118.37,33.84,35.0,1792.0,322.0,978.0,326.0,4.9583
-116.39,33.72,19.0,7646.0,1618.0,2496.0,1075.0,3.5569
-120.93,39.17,13.0,2331.0,464.0,1110.0,419.0,3.6563
-122.03,37.92,23.0,3318.0,408.0,1124.0,393.0,6.5847
-119.7,36.32,40.0,1178.0,244.0,586.0,187.0,2.6477
-122.4,37.8,52.0,2094.0,568.0,920.0,503.0,4.2015
-122.37,40.52,18.0,4547.0,774.0,2269.0,766.0,3.7896
-117.15,32.76,43.0,2361.0,489.0,824.0,470.0,3.4196
-118.5,34.15,33.0,3104.0,387.0,1111.0,376.0,13.4196
-118.43,34.13,37.0,4400.0,695.0,1521.0,666.0,8.2954
-117.92,33.61,18.0,1538.0,425.0,425.0,288.0,5.3369
-121.16,41.78,42.0,2918.0,576.0,1182.0,440.0,2.1434
-121.88,37.26,13.0,1676.0,471.0,710.0,406.0,3.8936
-122.01,37.55,34.0,2791.0,495.0,1276.0,468.0,4.9167
-118.01,33.9,26.0,2968.0,674.0,1655.0,628.0,4.6094
-118.96,34.19,16.0,1807.0,346.0,587.0,296.0,1.9811
-122.05,37.36,27.0,2621.0,513.0,1063.0,523.0,3.9848
-122.12,37.7,41.0,3495.0,787.0,1849.0,750.0,2.679
-118.11,33.82,37.0,1756.0,345.0,836.0,335.0,4.375
-119.81,36.6,24.0,2246.0,462.0,1291.0,394.0,2.4006
-119.74,36.79,28.0,2857.0,619.0,1614.0,592.0,2.1573
-118.02,34.15,44.0,2419.0,437.0,1045.0,432.0,3.875
-119.33,35.6,32.0,2703.0,683.0,2682.0,675.0,1.4619
-117.17,32.81,26.0,788.0,127.0,346.0,125.0,5.0603
-118.5,34.21,36.0,1656.0,310.0,817.0,308.0,5.5675
-121.61,39.77,25.0,1612.0,313.0,837.0,303.0,2.963
-120.06,37.02,13.0,6301.0,1080.0,3840.0,1033.0,3.5258
-117.3,34.15,33.0,1607.0,282.0,608.0,260.0,4.3438
-119.65,36.51,30.0,1671.0,319.0,966.0,282.0,3.1333
-122.33,37.99,4.0,3999.0,1079.0,1591.0,887.0,3.911
-120.0,36.7,33.0,1902.0,370.0,1168.0,358.0,2.6852
-121.35,38.72,2.0,21897.0,3513.0,8652.0,2873.0,4.5432
-121.41,38.57,16.0,4429.0,1124.0,1538.0,960.0,3.2443
-122.49,37.67,29.0,3795.0,675.0,2494.0,696.0,5.2848
-118.82,35.2,34.0,2185.0,469.0,1910.0,455.0,2.1136
-117.29,34.14,52.0,1683.0,266.0,646.0,256.0,4.0481
-118.31,34.06,52.0,2124.0,756.0,1920.0,756.0,2.1435
-119.26,34.27,42.0,918.0,204.0,394.0,204.0,4.0069
-117.22,32.81,24.0,730.0,196.0,335.0,203.0,3.5078
-122.04,38.26,34.0,3082.0,702.0,1795.0,703.0,2.7885
-117.03,34.07,16.0,3784.0,577.0,1615.0,525.0,4.2333
-122.3,37.53,37.0,1338.0,215.0,535.0,221.0,5.4351
-117.27,33.22,5.0,2283.0,337.0,999.0,325.0,5.0249
-122.04,37.99,36.0,2765.0,495.0,1478.0,441.0,4.125
-118.24,33.92,44.0,1079.0,210.0,601.0,182.0,2.2411
-117.4,33.95,46.0,2189.0,423.0,866.0,389.0,3.1384
-118.3,34.09,25.0,2345.0,852.0,2860.0,862.0,1.4497
-121.04,39.0,21.0,4059.0,730.0,1874.0,693.0,4.8051
-115.56,32.78,29.0,1568.0,283.0,848.0,245.0,3.1597
-118.37,33.88,27.0,1688.0,331.0,811.0,327.0,4.5357
-118.0,33.81,22.0,2642.0,640.0,1702.0,588.0,3.5268
-118.33,34.03,39.0,2840.0,826.0,1911.0,688.0,1.9018
-118.29,33.95,31.0,2839.0,792.0,2390.0,729.0,2.0
-118.37,33.9,32.0,332.0,103.0,177.0,102.0,3.3409
-118.29,34.0,6.0,1487.0,468.0,1509.0,403.0,1.4639
-122.62,38.73,21.0,1425.0,323.0,727.0,287.0,2.1474
-121.85,37.4,23.0,1793.0,319.0,1145.0,310.0,5.5968
-121.96,37.24,26.0,3032.0,605.0,1208.0,562.0,5.4683
-118.22,33.95,36.0,1679.0,483.0,2249.0,487.0,2.8167
-117.06,32.61,23.0,1630.0,362.0,1267.0,418.0,2.5625
-118.0,33.76,29.0,1982.0,503.0,1426.0,502.0,3.0263
-117.93,33.65,29.0,1253.0,375.0,1198.0,362.0,3.5179
-122.25,37.56,19.0,7976.0,1406.0,3437.0,1338.0,5.6396
-121.1,39.08,13.0,1110.0,216.0,602.0,209.0,2.5887
-121.91,37.3,43.0,828.0,151.0,446.0,145.0,4.4375
-117.76,33.54,28.0,2250.0,329.0,826.0,323.0,6.9257
-117.23,34.49,9.0,4055.0,536.0,1458.0,478.0,5.4201
-118.29,33.96,39.0,1340.0,409.0,1463.0,367.0,1.5294
-121.24,38.64,13.0,4491.0,689.0,1657.0,667.0,5.259
-117.55,33.52,15.0,426.0,62.0,133.0,45.0,5.136
-121.38,38.62,34.0,2352.0,610.0,1127.0,592.0,2.2
-121.25,37.97,34.0,1288.0,344.0,846.0,293.0,1.7895
-120.32,38.71,13.0,1115.0,255.0,86.0,32.0,3.5667
-123.18,39.23,18.0,243.0,55.0,115.0,54.0,2.125
-122.04,37.62,35.0,1032.0,173.0,453.0,176.0,6.396
-117.08,32.76,20.0,2547.0,785.0,1199.0,643.0,1.7743
-117.89,33.83,35.0,2984.0,446.0,1435.0,455.0,5.6276
-121.77,37.67,20.0,8068.0,1217.0,3489.0,1259.0,5.7907
-118.41,34.0,46.0,105.0,20.0,69.0,19.0,3.9643
-116.25,33.75,33.0,278.0,91.0,375.0,81.0,2.025
-118.01,33.95,35.0,1755.0,322.0,774.0,290.0,5.0861
-122.25,37.83,28.0,5022.0,1750.0,2558.0,1661.0,2.4234
-121.34,38.03,12.0,2707.0,433.0,1200.0,380.0,4.9861
-119.74,36.74,39.0,4893.0,1210.0,4749.0,1067.0,1.2065
-118.25,34.01,31.0,1301.0,403.0,1952.0,377.0,2.1466
-118.2,33.93,41.0,857.0,201.0,934.0,227.0,2.6339
-118.14,34.01,46.0,1746.0,447.0,1296.0,392.0,2.3929
-119.13,34.19,16.0,6389.0,1330.0,6242.0,1340.0,4.0222
-118.88,34.21,26.0,1590.0,196.0,654.0,199.0,6.5851
-122.12,37.69,10.0,2227.0,560.0,1140.0,472.0,2.3973
-117.83,34.01,16.0,9446.0,1650.0,4911.0,1534.0,5.0111
-118.26,33.78,21.0,2188.0,706.0,2265.0,652.0,1.9923
-118.47,34.01,41.0,2704.0,557.0,1047.0,478.0,4.4211
-117.75,34.06,52.0,1171.0,318.0,1126.0,276.0,1.9762
-121.7,38.65,22.0,1360.0,282.0,808.0,229.0,2.4167
-121.2,39.25,5.0,906.0,144.0,376.0,141.0,4.3523
-122.57,37.99,45.0,2404.0,425.0,926.0,400.0,4.9674
-118.27,34.14,10.0,1060.0,332.0,1025.0,288.0,3.0074
-119.12,35.41,12.0,5589.0,941.0,3018.0,917.0,4.4561
-118.12,34.07,45.0,1770.0,423.0,1410.0,389.0,3.0592
-122.03,37.28,29.0,3752.0,468.0,1320.0,471.0,9.8937
-121.81,37.39,34.0,2218.0,286.0,827.0,299.0,7.4559
-118.47,34.27,33.0,1549.0,264.0,881.0,289.0,5.1408
-117.8,34.06,34.0,1081.0,205.0,1325.0,252.0,3.6298
-120.46,37.51,22.0,2704.0,497.0,1432.0,399.0,2.9
-122.28,37.88,52.0,2495.0,491.0,1058.0,464.0,4.1429
-116.94,32.78,17.0,13559.0,2656.0,6990.0,2533.0,3.434
-118.95,35.41,21.0,3999.0,727.0,1889.0,688.0,3.875
-121.3,37.96,24.0,1212.0,366.0,1202.0,343.0,1.7875
-122.44,37.72,52.0,1775.0,347.0,1102.0,367.0,4.3125
-117.25,33.3,14.0,2513.0,351.0,1151.0,357.0,6.3054
-116.17,33.67,18.0,3585.0,800.0,3873.0,788.0,2.5714
-118.4,33.92,32.0,2828.0,629.0,1313.0,534.0,4.5987
-117.92,34.13,42.0,1762.0,398.0,1526.0,365.0,2.8643
-118.0,34.08,29.0,2003.0,401.0,1520.0,364.0,3.994
-118.52,34.04,47.0,1985.0,315.0,819.0,340.0,6.5147
-117.69,33.66,5.0,4246.0,689.0,1933.0,722.0,6.9501
-117.23,34.51,9.0,5756.0,807.0,2158.0,758.0,5.5875
-118.44,34.03,41.0,1164.0,265.0,561.0,251.0,4.2411
-121.96,37.03,17.0,1343.0,203.0,511.0,185.0,4.625
-117.1,32.71,29.0,3422.0,713.0,2775.0,644.0,1.7075
-118.22,34.05,41.0,1422.0,478.0,1640.0,434.0,1.6122
-116.76,33.46,6.0,1251.0,268.0,544.0,216.0,3.0694
-119.71,34.43,18.0,1170.0,372.0,681.0,346.0,2.1974
-122.15,37.43,20.0,11709.0,3618.0,7604.0,3589.0,1.9045
-120.37,36.16,36.0,613.0,124.0,310.0,124.0,3.0658
-117.21,34.49,14.0,2125.0,348.0,1067.0,360.0,3.6333
-122.54,37.99,32.0,2236.0,348.0,818.0,330.0,7.3521
-118.58,34.2,35.0,1323.0,228.0,756.0,216.0,4.233
-118.6,34.02,36.0,2043.0,467.0,606.0,326.0,8.4331
-119.51,34.46,28.0,3506.0,563.0,1362.0,483.0,6.091
-120.38,37.99,36.0,2864.0,603.0,1155.0,565.0,2.3571
-121.31,38.26,22.0,1768.0,396.0,1005.0,420.0,1.8846
-117.24,32.94,12.0,2165.0,437.0,792.0,386.0,5.2648
-117.27,34.14,35.0,1517.0,257.0,658.0,245.0,4.4435
-122.42,37.74,52.0,1540.0,370.0,1136.0,363.0,4.3125
-118.11,33.88,19.0,3203.0,708.0,1761.0,667.0,4.0911
-118.23,34.21,50.0,309.0,47.0,121.0,45.0,6.213
-117.27,33.15,4.0,23915.0,4135.0,10877.0,3958.0,4.6357
-117.86,33.62,23.0,3166.0,411.0,1092.0,345.0,7.9367
-117.0,32.72,10.0,3817.0,943.0,2352.0,875.0,2.1362
-122.08,37.65,35.0,1813.0,393.0,1093.0,374.0,3.6818
-118.2,33.98,32.0,1403.0,399.0,1506.0,375.0,2.0
-122.13,38.01,48.0,2123.0,494.0,859.0,474.0,1.8523
-118.21,34.12,41.0,1904.0,514.0,1666.0,498.0,3.6845
-119.03,34.23,21.0,3284.0,487.0,1832.0,521.0,5.2773
-121.43,38.57,38.0,2507.0,446.0,888.0,448.0,4.0972
-119.98,38.94,25.0,1339.0,328.0,503.0,219.0,1.9018
-117.94,33.83,20.0,812.0,192.0,494.0,172.0,3.25
-118.26,34.16,19.0,2919.0,857.0,1866.0,811.0,3.1733
-124.05,40.59,32.0,1878.0,340.0,937.0,353.0,3.4408
-117.82,33.78,25.0,4977.0,645.0,2061.0,646.0,6.58
-117.63,33.45,5.0,3549.0,604.0,1571.0,534.0,5.3705
-122.37,37.81,26.0,5416.0,1045.0,4531.0,962.0,2.7909
-117.25,32.75,37.0,1189.0,377.0,645.0,377.0,2.4672
-120.37,34.9,17.0,2649.0,386.0,1057.0,362.0,4.7813
-122.08,37.94,44.0,2185.0,357.0,943.0,366.0,4.725
-118.34,34.26,37.0,1776.0,301.0,702.0,265.0,5.2661
-122.76,38.52,6.0,2073.0,388.0,826.0,375.0,3.055
-118.08,34.12,34.0,2921.0,641.0,1541.0,562.0,3.6827
-117.84,33.84,23.0,6157.0,1129.0,2817.0,1073.0,5.0629
-122.01,37.94,18.0,2077.0,298.0,937.0,292.0,6.3809
-121.01,37.64,52.0,201.0,35.0,74.0,22.0,1.3036
-117.4,34.06,17.0,5451.0,1008.0,3533.0,940.0,3.9191
-121.28,37.98,52.0,941.0,184.0,414.0,171.0,2.1429
-118.13,33.78,31.0,3039.0,739.0,1199.0,697.0,3.7232
-117.72,33.61,26.0,2033.0,463.0,618.0,450.0,2.5685
-117.88,33.71,27.0,1596.0,297.0,1703.0,289.0,4.1
-117.09,32.62,37.0,1925.0,428.0,1344.0,426.0,2.4866
-118.42,34.23,34.0,1550.0,279.0,1011.0,288.0,4.5375
-118.46,34.2,13.0,2926.0,816.0,1867.0,802.0,3.5255
-118.17,33.85,37.0,3714.0,708.0,1956.0,694.0,4.2218
-122.05,37.93,5.0,4274.0,1153.0,1503.0,881.0,4.0473
-121.42,38.61,34.0,1126.0,256.0,589.0,243.0,2.1776
-119.17,34.26,10.0,3654.0,541.0,1638.0,551.0,6.1885
-118.09,34.06,38.0,3230.0,840.0,3485.0,827.0,2.629
-118.31,34.19,42.0,724.0,149.0,420.0,150.0,3.0625
-117.34,34.08,33.0,4924.0,1007.0,3502.0,953.0,3.233
-122.33,37.56,50.0,1975.0,245.0,644.0,251.0,10.0743
-117.97,34.04,28.0,1686.0,417.0,1355.0,388.0,2.5192
-118.13,34.18,52.0,3094.0,519.0,1309.0,488.0,6.4223
-115.9,33.34,19.0,1210.0,248.0,329.0,155.0,1.7857
-118.11,34.03,36.0,1493.0,316.0,989.0,293.0,3.5272
-120.47,37.28,19.0,1548.0,319.0,1227.0,309.0,1.7756
-117.77,34.08,27.0,5929.0,932.0,2817.0,828.0,6.0434
-121.77,38.01,13.0,2983.0,534.0,1417.0,510.0,3.9861
-118.18,34.1,10.0,1940.0,445.0,763.0,412.0,4.975
-120.79,38.43,40.0,1391.0,246.0,546.0,214.0,3.9107
-122.22,37.78,44.0,1678.0,514.0,1700.0,495.0,2.0801
-122.15,37.68,30.0,2261.0,443.0,929.0,383.0,4.2841
-117.1,32.58,23.0,1662.0,377.0,1318.0,386.0,2.3
-117.13,33.14,12.0,2258.0,456.0,1147.0,433.0,4.0495
-118.39,33.88,33.0,2496.0,387.0,1098.0,404.0,7.6685
-120.98,39.93,25.0,2220.0,511.0,912.0,449.0,1.8914
-118.41,34.25,19.0,280.0,84.0,483.0,87.0,1.95
-118.3,33.98,44.0,1597.0,388.0,902.0,321.0,1.9556
-117.98,33.73,18.0,3833.0,1056.0,2192.0,996.0,3.4679
-117.31,34.25,29.0,4610.0,1043.0,1569.0,592.0,2.7663
-118.46,34.04,25.0,2142.0,718.0,1390.0,699.0,3.0069
-117.42,33.95,32.0,4251.0,848.0,2494.0,798.0,2.8173
-117.08,32.75,20.0,1989.0,508.0,1452.0,462.0,2.0077
-118.21,34.02,52.0,22.0,7.0,55.0,7.0,7.5752
-121.28,37.94,35.0,2680.0,634.0,2188.0,611.0,1.9375
-118.51,34.04,40.0,1382.0,167.0,483.0,178.0,11.7045
-117.96,34.08,33.0,4151.0,850.0,3563.0,848.0,3.1912
-123.35,40.99,23.0,141.0,59.0,47.0,23.0,1.125
-119.29,36.53,33.0,1509.0,352.0,1734.0,336.0,1.625
-118.62,34.2,29.0,2421.0,402.0,1120.0,388.0,5.0309
-122.36,38.4,16.0,2716.0,546.0,898.0,500.0,2.2536
-121.98,37.96,22.0,2987.0,563.0,1420.0,540.0,3.65
-117.14,32.71,34.0,1694.0,455.0,1467.0,425.0,2.1164
-120.45,34.95,10.0,2207.0,644.0,2232.0,543.0,2.375
-117.92,34.03,32.0,1819.0,375.0,1728.0,375.0,3.975
-118.39,33.85,24.0,4373.0,871.0,1830.0,824.0,5.7128
-122.0,38.35,24.0,745.0,116.0,300.0,115.0,3.6176
-117.17,32.78,17.0,3845.0,1051.0,3102.0,944.0,2.3658
-117.87,34.08,33.0,3630.0,800.0,2257.0,796.0,3.2469
-121.84,37.37,28.0,1579.0,339.0,1252.0,353.0,4.1615
-122.23,37.76,52.0,2269.0,323.0,805.0,321.0,4.7188
-118.94,36.32,10.0,2271.0,398.0,986.0,358.0,4.0703
-119.18,34.26,22.0,2334.0,359.0,1298.0,363.0,5.5275
-118.31,34.1,34.0,399.0,141.0,482.0,134.0,1.625
-119.69,36.43,29.0,1799.0,356.0,1278.0,387.0,1.7813
-121.14,37.52,37.0,1358.0,231.0,586.0,214.0,3.1645
-118.87,34.19,23.0,2179.0,423.0,1338.0,406.0,5.5224
-117.7,35.6,16.0,2678.0,483.0,1473.0,487.0,3.858
-118.38,34.11,38.0,2601.0,523.0,870.0,474.0,7.1134
-121.94,37.42,16.0,3936.0,788.0,1910.0,769.0,4.7049
-119.19,34.16,34.0,2610.0,466.0,1543.0,433.0,3.9722
-122.66,38.44,17.0,5815.0,898.0,2614.0,887.0,4.3657
-122.14,37.68,35.0,2976.0,518.0,1424.0,538.0,4.267
-118.47,33.99,52.0,1523.0,447.0,636.0,408.0,3.0682
-120.03,38.89,15.0,3042.0,588.0,918.0,336.0,3.8333
-118.08,33.84,28.0,4216.0,948.0,2997.0,896.0,3.7961
-115.49,32.87,19.0,541.0,104.0,457.0,106.0,3.3583
-117.83,34.1,18.0,11026.0,1978.0,5407.0,1923.0,4.075
-122.64,38.48,19.0,3244.0,449.0,1174.0,454.0,5.8369
-118.21,33.81,40.0,1815.0,428.0,1807.0,413.0,3.0882
-119.17,34.16,17.0,5276.0,1020.0,4066.0,984.0,4.5828
-118.23,33.92,32.0,1735.0,430.0,1699.0,386.0,1.1793
-118.45,34.17,33.0,3100.0,687.0,1388.0,658.0,4.3333
-121.96,37.34,42.0,2001.0,402.0,942.0,375.0,4.4453
-118.1,33.9,43.0,1237.0,243.0,776.0,246.0,4.325
-121.57,39.48,15.0,202.0,54.0,145.0,40.0,0.8252
-121.07,37.71,39.0,223.0,37.0,92.0,37.0,3.375
-118.14,33.9,26.0,2145.0,471.0,1150.0,429.0,3.5972
-122.35,40.57,22.0,589.0,97.0,338.0,107.0,3.2639
-118.48,34.0,25.0,4149.0,1067.0,1749.0,1000.0,3.9722
-122.01,37.99,28.0,1900.0,401.0,918.0,351.0,3.7841
-117.8,33.67,4.0,3345.0,552.0,1525.0,539.0,6.7962
-120.42,34.96,14.0,2069.0,343.0,1240.0,338.0,4.5066
-118.24,33.96,37.0,1602.0,388.0,1553.0,342.0,2.0655
-119.8,36.78,50.0,1818.0,374.0,737.0,338.0,2.2614
-118.14,33.87,21.0,6618.0,1773.0,4396.0,1649.0,3.0989
-117.67,34.1,28.0,1263.0,248.0,601.0,219.0,3.875
-117.91,33.84,29.0,1570.0,482.0,1849.0,430.0,2.6563
-121.4,38.66,50.0,880.0,150.0,1148.0,148.0,2.5062
-119.0,35.39,42.0,2839.0,516.0,1203.0,487.0,3.7708
-118.14,33.91,37.0,932.0,171.0,578.0,175.0,4.375
-116.2,33.7,26.0,2399.0,625.0,2654.0,535.0,2.2989
-117.76,33.53,18.0,3224.0,561.0,1310.0,580.0,8.4614
-117.59,33.66,4.0,1318.0,218.0,673.0,225.0,6.0722
-121.82,39.73,33.0,2242.0,517.0,1160.0,449.0,1.7426
-118.06,33.82,24.0,3983.0,675.0,1568.0,638.0,4.6458
-117.4,33.76,8.0,1954.0,330.0,973.0,321.0,4.4875
-122.53,39.5,25.0,1231.0,240.0,658.0,211.0,2.4861
-122.14,37.72,39.0,786.0,132.0,288.0,132.0,3.5156
-118.3,33.84,37.0,1241.0,226.0,621.0,255.0,4.9196
